"","Import_ISO3","Export_ISO3","Year","imports","unequal_imports","ME_score_exporter","ME_exporter_quant","ME_score_importer","ME_improter_quant"
"3440","BEL","MAR",2005,27394.4216542763,NA,66,4,62,3
"3441","BEL","MAR",2006,45585.520337699,NA,66,4,62,3
"3442","BEL","MAR",2007,66136.7906594197,NA,66,4,62,3
"3443","BEL","MAR",2008,42962.7692330792,NA,66,4,62,3
"3444","BEL","MAR",2009,10455.1850033505,NA,66,4,62,3
"3445","BEL","MAR",2010,14726.3839724166,NA,66,4,62,3
"3446","BEL","MAR",2011,6349.64830959938,NA,66,4,62,3
"3447","BEL","MAR",2012,14311.6926110024,NA,66,4,62,3
"3448","BEL","MAR",2013,9244.41138394736,NA,66,4,62,3
"3449","BEL","MAR",2014,6562.52496725618,NA,66,4,62,3
"3450","BEL","MAR",2015,819.230996405706,NA,66,4,62,3
"3451","BEL","MDG",1999,55.6000009067357,55.6000009067357,51,1,62,3
"3452","BEL","MDG",2000,7292.39136581449,7292.39136581449,51,1,62,3
"3453","BEL","MDG",2002,354.60000872612,354.60000872612,51,1,62,3
"3454","BEL","MDG",2010,96.6999969482422,96.6999969482422,51,1,62,3
"3455","BEL","MDV",2004,5.47333331033587,5.47333331033587,57,2,62,3
"3456","BEL","MDV",2005,1235.48401454464,1235.48401454464,57,2,62,3
"3457","BEL","MDV",2006,3370.43499395996,3370.43499395996,57,2,62,3
"3458","BEL","MDV",2010,12.0733330249786,12.0733330249786,57,2,62,3
"3459","BEL","MHL",2009,782.630006790161,782.630006790161,56,2,62,3
"3460","BEL","MLT",1992,7.20000016689301,NA,62,3,62,3
"3461","BEL","MLT",1993,72.3000008016825,NA,62,3,62,3
"3462","BEL","MLT",2004,2.89800003339769,NA,62,3,62,3
"3463","BEL","MLT",2005,0.0733333360403776,NA,62,3,62,3
"3464","BEL","MLT",2010,2.57233337592334,NA,62,3,62,3
"3465","BEL","MLT",2011,120.477665841347,NA,62,3,62,3
"3466","BEL","MLT",2013,13.0576666551642,NA,62,3,62,3
"3467","BEL","MLT",2015,9,NA,62,3,62,3
"3468","BEL","MMR",2013,7.30000019073486,7.30000019073486,51,1,62,3
"3469","BEL","MRT",2000,731.298000789247,731.298000789247,58,2,62,3
"3470","BEL","MRT",2001,45866.864245492,45866.864245492,58,2,62,3
"3471","BEL","MRT",2010,1911.60000032187,1911.60000032187,58,2,62,3
"3472","BEL","MRT",2014,2284.19999647886,2284.19999647886,58,2,62,3
"3473","BEL","MYS",2001,4.40000009536743,NA,63.5,3,62,3
"3474","BEL","MYT",2001,0.0266666673123837,0.0266666673123837,57,2,62,3
"3475","BEL","MYT",2005,0.0933333355933428,0.0933333355933428,57,2,62,3
"3476","BEL","NCL",1976,9.00000005960464,NA,63,3,62,3
"3477","BEL","NCL",1977,18.2326670461334,NA,63,3,62,3
"3478","BEL","NCL",1978,19.2000003010035,NA,63,3,62,3
"3479","BEL","NCL",1979,49.9409992098808,NA,63,3,62,3
"3480","BEL","NCL",1980,55.4003328084946,NA,63,3,62,3
"3481","BEL","NCL",1981,18.9999997615814,NA,63,3,62,3
"3482","BEL","NCL",1982,37.4883328080177,NA,63,3,62,3
"3483","BEL","NCL",1983,38.1999996304512,NA,63,3,62,3
"3484","BEL","NCL",1984,101.999998092651,NA,63,3,62,3
"3485","BEL","NCL",1986,4.70000007003546,NA,63,3,62,3
"3486","BEL","NCL",1987,17.6000005453825,NA,63,3,62,3
"3487","BEL","NCL",1988,21.8666671663523,NA,63,3,62,3
"3488","BEL","NCL",1990,6.89999988675117,NA,63,3,62,3
"3489","BEL","NCL",1991,69.6999999210238,NA,63,3,62,3
"3490","BEL","NCL",1992,521.899999007583,NA,63,3,62,3
"3491","BEL","NCL",1993,1838.39997920394,NA,63,3,62,3
"3492","BEL","NCL",1994,1254.32665861002,NA,63,3,62,3
"3493","BEL","NCL",1995,1112.65332429111,NA,63,3,62,3
"3494","BEL","NCL",1996,1394.00000393391,NA,63,3,62,3
"3495","BEL","NCL",1997,734.760674963589,NA,63,3,62,3
"3496","BEL","NCL",1998,506.222006674856,NA,63,3,62,3
"3497","BEL","NCL",1999,5.39566675451351,NA,63,3,62,3
"3498","BEL","NCL",2000,4.32366683008149,NA,63,3,62,3
"3499","BEL","NCL",2001,13.8796667059651,NA,63,3,62,3
"3500","BEL","NCL",2002,8.33700019842945,NA,63,3,62,3
"3501","BEL","NCL",2003,113.649333375681,NA,63,3,62,3
"3502","BEL","NCL",2004,106.690334915533,NA,63,3,62,3
"3503","BEL","NCL",2005,1.63333341199905,NA,63,3,62,3
"3504","BEL","NCL",2006,11.3133336408064,NA,63,3,62,3
"3505","BEL","NCL",2007,6.86666676588356,NA,63,3,62,3
"3506","BEL","NCL",2008,34.8933328418061,NA,63,3,62,3
"3507","BEL","NCL",2009,562.667994291522,NA,63,3,62,3
"3508","BEL","NCL",2010,519.257326563355,NA,63,3,62,3
"3509","BEL","NCL",2011,38.4109997092746,NA,63,3,62,3
"3510","BEL","NCL",2012,492.45932689507,NA,63,3,62,3
"3511","BEL","NCL",2013,256.971998905821,NA,63,3,62,3
"3512","BEL","NCL",2014,263.873665546998,NA,63,3,62,3
"3513","BEL","NCL",2015,231.767331184354,NA,63,3,62,3
"3514","BEL","NGA",1978,106.000003814697,106.000003814697,59,2,62,3
"3515","BEL","NGA",1979,493.500015258789,493.500015258789,59,2,62,3
"3516","BEL","NGA",1980,284.999998807907,284.999998807907,59,2,62,3
"3517","BEL","NGA",1987,9.90000021457672,9.90000021457672,59,2,62,3
"3518","BEL","NGA",1988,2.09999996423721,2.09999996423721,59,2,62,3
"3519","BEL","NGA",1989,1.89999997615814,1.89999997615814,59,2,62,3
"3520","BEL","NGA",1990,9.89999985694885,9.89999985694885,59,2,62,3
"3521","BEL","NGA",1991,1715.59998351336,1715.59998351336,59,2,62,3
"3522","BEL","NGA",1993,26.5999997854233,26.5999997854233,59,2,62,3
"3523","BEL","NGA",1994,60.9999982714653,60.9999982714653,59,2,62,3
"3524","BEL","NGA",1995,0.16666667163372,0.16666667163372,59,2,62,3
"3525","BEL","NGA",2000,2,2,59,2,62,3
"3526","BEL","NGA",2001,160.329998543486,160.329998543486,59,2,62,3
"3527","BEL","NGA",2002,46.2666668444872,46.2666668444872,59,2,62,3
"3528","BEL","NGA",2003,99.3379990011454,99.3379990011454,59,2,62,3
"3529","BEL","NGA",2004,959.346329830587,959.346329830587,59,2,62,3
"3530","BEL","NGA",2005,15.0146667994559,15.0146667994559,59,2,62,3
"3531","BEL","NGA",2007,2537.10734029859,2537.10734029859,59,2,62,3
"3532","BEL","NGA",2014,2.53333330154419,2.53333330154419,59,2,62,3
"3533","BEL","NIC",2002,154.33266742155,154.33266742155,57,2,62,3
"3534","BEL","NIC",2003,204.851663377136,204.851663377136,57,2,62,3
"3535","BEL","NIC",2004,13.8160002529621,13.8160002529621,57,2,62,3
"3536","BEL","NIC",2005,649.422325767577,649.422325767577,57,2,62,3
"3537","BEL","NIC",2006,586.817332446575,586.817332446575,57,2,62,3
"3538","BEL","NLD",1976,60103.1332100639,NA,66.5,4,62,3
"3539","BEL","NLD",1977,54403.0592527856,NA,66.5,4,62,3
"3540","BEL","NLD",1978,53691.2276035321,NA,66.5,4,62,3
"3541","BEL","NLD",1979,62090.9021951898,NA,66.5,4,62,3
"3542","BEL","NLD",1980,82031.0567411553,NA,66.5,4,62,3
"3543","BEL","NLD",1981,68519.1230209249,NA,66.5,4,62,3
"3544","BEL","NLD",1982,75535.1419299049,NA,66.5,4,62,3
"3545","BEL","NLD",1983,72831.8879533466,NA,66.5,4,62,3
"3546","BEL","NLD",1984,87257.7069952441,NA,66.5,4,62,3
"3547","BEL","NLD",1985,92149.7758273766,NA,66.5,4,62,3
"3548","BEL","NLD",1986,72725.6566205221,NA,66.5,4,62,3
"3549","BEL","NLD",1987,84313.1246957174,NA,66.5,4,62,3
"3550","BEL","NLD",1988,82165.370009358,NA,66.5,4,62,3
"3551","BEL","NLD",1989,96822.0722658099,NA,66.5,4,62,3
"3552","BEL","NLD",1990,86766.8703493215,NA,66.5,4,62,3
"3553","BEL","NLD",1991,82438.9078227947,NA,66.5,4,62,3
"3554","BEL","NLD",1992,25846.9991799141,NA,66.5,4,62,3
"3555","BEL","NLD",1993,28965.8961668997,NA,66.5,4,62,3
"3556","BEL","NLD",1994,30790.2860405887,NA,66.5,4,62,3
"3557","BEL","NLD",1995,43769.4501352549,NA,66.5,4,62,3
"3558","BEL","NLD",1996,54722.9603174978,NA,66.5,4,62,3
"3559","BEL","NLD",1997,52884.6363401662,NA,66.5,4,62,3
"3560","BEL","NLD",1998,38812.0530091672,NA,66.5,4,62,3
"3561","BEL","NLD",1999,35352.619040951,NA,66.5,4,62,3
"3562","BEL","NLD",2000,44300.2780424892,NA,66.5,4,62,3
"3563","BEL","NLD",2001,16077.6980329828,NA,66.5,4,62,3
"3564","BEL","NLD",2002,58725.5097657365,NA,66.5,4,62,3
"3565","BEL","NLD",2003,75410.1292998825,NA,66.5,4,62,3
"3566","BEL","NLD",2004,85350.7626893439,NA,66.5,4,62,3
"3567","BEL","NLD",2005,97543.117722032,NA,66.5,4,62,3
"3568","BEL","NLD",2006,85117.2860421041,NA,66.5,4,62,3
"3569","BEL","NLD",2007,83753.956124083,NA,66.5,4,62,3
"3570","BEL","NLD",2008,91743.41345186,NA,66.5,4,62,3
"3571","BEL","NLD",2009,83616.9909937169,NA,66.5,4,62,3
"3572","BEL","NLD",2010,93197.5153066893,NA,66.5,4,62,3
"3573","BEL","NLD",2011,101110.47441194,NA,66.5,4,62,3
"3574","BEL","NLD",2012,65803.3003594383,NA,66.5,4,62,3
"3575","BEL","NLD",2013,60493.0316559959,NA,66.5,4,62,3
"3576","BEL","NLD",2014,68072.9857203707,NA,66.5,4,62,3
"3577","BEL","NLD",2015,71037.195405854,NA,66.5,4,62,3
"3578","BEL","NOR",2012,16.3716669892892,NA,69,5,62,3
"3579","BEL","NOR",2013,0.340000006370246,NA,69,5,62,3
"3580","BEL","NOR",2015,0.986000034958124,NA,69,5,62,3
"3581","BEL","NZL",1992,19.5480001866817,NA,71,5,62,3
"3582","BEL","NZL",1998,5.32200004532933,NA,71,5,62,3
"3583","BEL","NZL",1999,19.7733334451914,NA,71,5,62,3
"3584","BEL","NZL",2000,30.6266666837037,NA,71,5,62,3
"3585","BEL","NZL",2001,18.3066670261323,NA,71,5,62,3
"3586","BEL","NZL",2002,151.500002935529,NA,71,5,62,3
"3587","BEL","NZL",2003,1.00800001621246,NA,71,5,62,3
"3588","BEL","NZL",2004,462.313327666372,NA,71,5,62,3
"3589","BEL","NZL",2005,657.939998753369,NA,71,5,62,3
"3590","BEL","NZL",2006,9.16666626930237,NA,71,5,62,3
"3591","BEL","NZL",2007,770.513664405793,NA,71,5,62,3
"3592","BEL","NZL",2010,807.84334409982,NA,71,5,62,3
"3593","BEL","NZL",2012,173.73333440721,NA,71,5,62,3
"3594","BEL","NZL",2013,92.7000023424625,NA,71,5,62,3
"3595","BEL","OMN",2011,0.0269999981392175,0.0269999981392175,49,1,62,3
"3596","BEL","OMN",2013,27.7223336845636,27.7223336845636,49,1,62,3
"3597","BEL","OMN",2015,34.079666800797,34.079666800797,49,1,62,3
"3598","BEL","PAK",2002,708.447350058705,NA,62,3,62,3
"3599","BEL","PAK",2003,10815.2240077546,NA,62,3,62,3
"3600","BEL","PAK",2004,2450.50102074444,NA,62,3,62,3
"3601","BEL","PAK",2006,2886.66662786901,NA,62,3,62,3
"3602","BEL","PAK",2007,3502.70668155607,NA,62,3,62,3
"3603","BEL","PAK",2012,0.173333337530494,NA,62,3,62,3
"3604","BEL","PAK",2013,0.600000026402995,NA,62,3,62,3
"3605","BEL","PAK",2015,0.980333335697651,NA,62,3,62,3
"3606","BEL","PAN",2014,532.910331888124,532.910331888124,57.5,2,62,3
"3607","BEL","PAN",2015,5565.7403972043,5565.7403972043,57.5,2,62,3
"3608","BEL","PER",1993,11382.9999218211,NA,68,5,62,3
"3609","BEL","PER",1995,2569.69995117188,NA,68,5,62,3
"3610","BEL","PER",1996,5524.29980500042,NA,68,5,62,3
"3611","BEL","PER",1997,14428.8001259118,NA,68,5,62,3
"3612","BEL","PER",1998,2985.49998442084,NA,68,5,62,3
"3613","BEL","PER",1999,2554.00002381951,NA,68,5,62,3
"3614","BEL","PER",2000,5863.19998107105,NA,68,5,62,3
"3615","BEL","PER",2001,4300.49999453127,NA,68,5,62,3
"3616","BEL","PER",2002,4959.90000154078,NA,68,5,62,3
"3617","BEL","PER",2003,1429.89998666197,NA,68,5,62,3
"3618","BEL","PER",2004,7268.30000326037,NA,68,5,62,3
"3619","BEL","PER",2005,5967.3000908643,NA,68,5,62,3
"3620","BEL","PER",2006,975.19997292757,NA,68,5,62,3
"3621","BEL","PER",2007,7074.99992138892,NA,68,5,62,3
"3622","BEL","PER",2008,838.100009471178,NA,68,5,62,3
"3623","BEL","PER",2009,10143.9999499321,NA,68,5,62,3
"3624","BEL","PER",2010,1687.30000609159,NA,68,5,62,3
"3625","BEL","PER",2012,267.499999977648,NA,68,5,62,3
"3626","BEL","PER",2013,4079.30004110932,NA,68,5,62,3
"3627","BEL","PER",2014,1092.79995107651,NA,68,5,62,3
"3628","BEL","PHL",2006,6.19999980926514,NA,64,4,62,3
"3629","BEL","PHL",2009,171.5,NA,64,4,62,3
"3630","BEL","PHL",2012,162.800006106496,NA,64,4,62,3
"3631","BEL","PHL",2014,101.499996185303,NA,64,4,62,3
"3632","BEL","PLW",2014,8.27933311462402,8.27933311462402,47,1,62,3
"3633","BEL","PLW",2015,88.9193345266394,88.9193345266394,47,1,62,3
"3634","BEL","POL",2011,107.700002670288,NA,67,4,62,3
"3635","BEL","POL",2015,1.70000004768372,NA,67,4,62,3
"3636","BEL","PYF",1993,24.5999997854233,NA,65,4,62,3
"3637","BEL","PYF",1994,34.1000002026558,NA,65,4,62,3
"3638","BEL","PYF",1995,2.40000009536743,NA,65,4,62,3
"3639","BEL","ROU",1992,0.533333361148834,NA,64,4,62,3
"3640","BEL","ROU",1993,0.0133333336561918,NA,64,4,62,3
"3641","BEL","ROU",1995,1.30000001192093,NA,64,4,62,3
"3642","BEL","ROU",1996,0.966666638851166,NA,64,4,62,3
"3643","BEL","ROU",1998,1.18666668701917,NA,64,4,62,3
"3644","BEL","ROU",1999,9.76566714793444,NA,64,4,62,3
"3645","BEL","ROU",2008,0.266666680574417,NA,64,4,62,3
"3646","BEL","ROU",2010,0.980000050738454,NA,64,4,62,3
"3647","BEL","ROU",2011,1.79900000244379,NA,64,4,62,3
"3648","BEL","ROU",2012,40.0333349029534,NA,64,4,62,3
"3649","BEL","ROU",2013,10.6800002036616,NA,64,4,62,3
"3650","BEL","ROU",2014,0.366666674613953,NA,64,4,62,3
"3651","BEL","ROU",2015,0.0400000009685755,NA,64,4,62,3
"3652","BEL","RUS",1978,48.2000007629395,NA,67.75,4,62,3
"3653","BEL","RUS",1993,12597.1999345198,NA,67.75,4,62,3
"3654","BEL","RUS",1994,10337.5999407098,NA,67.75,4,62,3
"3655","BEL","RUS",1995,15286.2000710666,NA,67.75,4,62,3
"3656","BEL","RUS",1996,1504.39999724925,NA,67.75,4,62,3
"3657","BEL","RUS",1998,838.099988460541,NA,67.75,4,62,3
"3658","BEL","RUS",1999,88.5,NA,67.75,4,62,3
"3659","BEL","RUS",2000,3780.25633720285,NA,67.75,4,62,3
"3660","BEL","RUS",2001,890.486644648015,NA,67.75,4,62,3
"3661","BEL","RUS",2002,2098.49998541176,NA,67.75,4,62,3
"3662","BEL","RUS",2003,1102.29999542236,NA,67.75,4,62,3
"3663","BEL","RUS",2004,4158.10003811866,NA,67.75,4,62,3
"3664","BEL","RUS",2005,94.1999977827072,NA,67.75,4,62,3
"3665","BEL","RUS",2006,1258.89998722076,NA,67.75,4,62,3
"3666","BEL","RUS",2007,31.6000000238419,NA,67.75,4,62,3
"3667","BEL","RUS",2010,1357.1000187397,NA,67.75,4,62,3
"3668","BEL","RUS",2011,1419.59998846054,NA,67.75,4,62,3
"3669","BEL","RUS",2012,455.699987724423,NA,67.75,4,62,3
"3670","BEL","RUS",2013,42.6999999284744,NA,67.75,4,62,3
"3671","BEL","RUS",2014,2831.89998118579,NA,67.75,4,62,3
"3672","BEL","RUS",2015,4034.70003610849,NA,67.75,4,62,3
"3673","BEL","SAU",1997,30.5999991893768,30.5999991893768,54,1,62,3
"3674","BEL","SDN",1976,14.3999996185303,NA,60,3,62,3
"3675","BEL","SDN",1978,74.6000008583069,NA,60,3,62,3
"3676","BEL","SDN",1979,234.699998378754,NA,60,3,62,3
"3677","BEL","SDN",1980,530.000001430511,NA,60,3,62,3
"3678","BEL","SDN",1981,637.599984750152,NA,60,3,62,3
"3679","BEL","SDN",1982,600,NA,60,3,62,3
"3680","BEL","SDN",1983,405.666666522622,NA,60,3,62,3
"3681","BEL","SDN",1984,8.30000013113022,NA,60,3,62,3
"3682","BEL","SDN",1986,99.3333370685577,NA,60,3,62,3
"3683","BEL","SDN",1987,63.133332490921,NA,60,3,62,3
"3684","BEL","SDN",1988,464.000010967255,NA,60,3,62,3
"3685","BEL","SDN",1989,20,NA,60,3,62,3
"3686","BEL","SDN",1990,20,NA,60,3,62,3
"3687","BEL","SDN",1991,24.8333338201046,NA,60,3,62,3
"3688","BEL","SDN",1992,29.9999999552965,NA,60,3,62,3
"3689","BEL","SDN",1993,56.0000004470348,NA,60,3,62,3
"3690","BEL","SDN",1994,58.6666651852429,NA,60,3,62,3
"3691","BEL","SDN",1995,1.43333335407078,NA,60,3,62,3
"3692","BEL","SDN",1996,11.0666667940095,NA,60,3,62,3
"3693","BEL","SDN",1997,5.36666690558195,NA,60,3,62,3
"3694","BEL","SDN",1998,6.1410001758486,NA,60,3,62,3
"3695","BEL","SDN",1999,2.32666673697531,NA,60,3,62,3
"3696","BEL","SDN",2012,0.100000001490116,NA,60,3,62,3
"3697","BEL","SEN",1976,2727.2000053823,2727.2000053823,57,2,62,3
"3698","BEL","SEN",1977,2998.59996757656,2998.59996757656,57,2,62,3
"3699","BEL","SEN",1978,2594.39996385574,2594.39996385574,57,2,62,3
"3700","BEL","SEN",1979,3242.69996803999,3242.69996803999,57,2,62,3
"3701","BEL","SEN",1980,3411.39997005463,3411.39997005463,57,2,62,3
"3702","BEL","SEN",1981,1319.8000125885,1319.8000125885,57,2,62,3
"3703","BEL","SEN",1982,54.3333338201046,54.3333338201046,57,2,62,3
"3704","BEL","SEN",1983,2.90000002086163,2.90000002086163,57,2,62,3
"3705","BEL","SEN",1984,46.1549996620743,46.1549996620743,57,2,62,3
"3706","BEL","SEN",1985,149.16033655405,149.16033655405,57,2,62,3
"3707","BEL","SEN",1986,142.961998462677,142.961998462677,57,2,62,3
"3708","BEL","SEN",1987,1.26666665077209,1.26666665077209,57,2,62,3
"3709","BEL","SEN",1988,432.50001001358,432.50001001358,57,2,62,3
"3710","BEL","SEN",1989,647.600002765656,647.600002765656,57,2,62,3
"3711","BEL","SEN",1990,898.199985921383,898.199985921383,57,2,62,3
"3712","BEL","SEN",1991,4040.60006040335,4040.60006040335,57,2,62,3
"3713","BEL","SEN",1992,5299.65639247,5299.65639247,57,2,62,3
"3714","BEL","SEN",1993,23186.9999665879,23186.9999665879,57,2,62,3
"3715","BEL","SEN",1994,41596.8001009673,41596.8001009673,57,2,62,3
"3716","BEL","SEN",1995,57562.4079122264,57562.4079122264,57,2,62,3
"3717","BEL","SEN",1996,5219.2999799028,5219.2999799028,57,2,62,3
"3718","BEL","SEN",1998,11.0039996989071,11.0039996989071,57,2,62,3
"3719","BEL","SEN",1999,42.8783330738079,42.8783330738079,57,2,62,3
"3720","BEL","SEN",2000,562.730666447431,562.730666447431,57,2,62,3
"3721","BEL","SEN",2001,182.299999143928,182.299999143928,57,2,62,3
"3722","BEL","SEN",2002,15157.5744273469,15157.5744273469,57,2,62,3
"3723","BEL","SEN",2003,289.302340841445,289.302340841445,57,2,62,3
"3724","BEL","SEN",2004,4338.1667289855,4338.1667289855,57,2,62,3
"3725","BEL","SEN",2005,6674.79506770847,6674.79506770847,57,2,62,3
"3726","BEL","SEN",2006,969.824989670888,969.824989670888,57,2,62,3
"3727","BEL","SEN",2007,4107.79500938742,4107.79500938742,57,2,62,3
"3728","BEL","SEN",2008,9.03333346638829,9.03333346638829,57,2,62,3
"3729","BEL","SEN",2009,8860.34799551405,8860.34799551405,57,2,62,3
"3730","BEL","SEN",2010,50.4866661339765,50.4866661339765,57,2,62,3
"3731","BEL","SLE",2001,242.277998664649,NA,63,3,62,3
"3732","BEL","SLE",2002,1662.75330985617,NA,63,3,62,3
"3733","BEL","SLE",2013,4069.71163155418,NA,63,3,62,3
"3734","BEL","SLE",2014,3992.95202307496,NA,63,3,62,3
"3735","BEL","SLE",2015,3189.06266250834,NA,63,3,62,3
"3736","BEL","STP",1995,15.8000000715256,15.8000000715256,47,1,62,3
"3737","BEL","STP",1996,8.1999998241663,8.1999998241663,47,1,62,3
"3738","BEL","STP",1997,7.32666657492518,7.32666657492518,47,1,62,3
"3739","BEL","STP",2002,21.2666667699814,21.2666667699814,47,1,62,3
"3740","BEL","STP",2003,3.16000004857779,3.16000004857779,47,1,62,3
"3741","BEL","STP",2005,0.073333335109055,0.073333335109055,47,1,62,3
"3742","BEL","STP",2006,1.9800000814721,1.9800000814721,47,1,62,3
"3743","BEL","STP",2010,0.173333337530494,0.173333337530494,47,1,62,3
"3744","BEL","STP",2013,0.0333333350718021,0.0333333350718021,47,1,62,3
"3745","BEL","SUR",2013,50.4610010683537,NA,62,3,62,3
"3746","BEL","SWE",1995,0.100000001490116,0.100000001490116,54,1,62,3
"3747","BEL","SWE",1996,400.399996876717,400.399996876717,54,1,62,3
"3748","BEL","SWE",1997,1081.70001564175,1081.70001564175,54,1,62,3
"3749","BEL","SWE",1998,430.400006130338,430.400006130338,54,1,62,3
"3750","BEL","SWE",1999,1580.19998842478,1580.19998842478,54,1,62,3
"3751","BEL","SWE",2000,404.699997760355,404.699997760355,54,1,62,3
"3752","BEL","SWE",2001,1156.29997515678,1156.29997515678,54,1,62,3
"3753","BEL","SWE",2002,3207.49991193414,3207.49991193414,54,1,62,3
"3754","BEL","SWE",2003,84.0000011026859,84.0000011026859,54,1,62,3
"3755","BEL","SWE",2004,711.400006391108,711.400006391108,54,1,62,3
"3756","BEL","SWE",2005,630.999991714954,630.999991714954,54,1,62,3
"3757","BEL","SWE",2006,1275.10001120716,1275.10001120716,54,1,62,3
"3758","BEL","SWE",2007,72.3000010401011,72.3000010401011,54,1,62,3
"3759","BEL","SWE",2008,3.10000002384186,3.10000002384186,54,1,62,3
"3760","BEL","SWE",2009,5315.50003629178,5315.50003629178,54,1,62,3
"3761","BEL","SWE",2010,5499.39999321848,5499.39999321848,54,1,62,3
"3762","BEL","SWE",2011,2242.49999695271,2242.49999695271,54,1,62,3
"3763","BEL","SWE",2012,4484.0000166297,4484.0000166297,54,1,62,3
"3764","BEL","SWE",2013,4043.59998711199,4043.59998711199,54,1,62,3
"3765","BEL","SWE",2014,4890.09997031838,4890.09997031838,54,1,62,3
"3766","BEL","SWE",2015,8590.90000483394,8590.90000483394,54,1,62,3
"3767","BEL","TGO",1978,1.60000002384186,1.60000002384186,51,1,62,3
"3768","BEL","TGO",1989,0.300000004470348,0.300000004470348,51,1,62,3
"3769","BEL","TGO",1990,0.400000005960464,0.400000005960464,51,1,62,3
"3770","BEL","TGO",1991,1.50000002980232,1.50000002980232,51,1,62,3
"3771","BEL","TGO",1992,0.100000001490116,0.100000001490116,51,1,62,3
"3772","BEL","TGO",1993,289.833332303911,289.833332303911,51,1,62,3
"3773","BEL","TGO",1995,1.29999998211861,1.29999998211861,51,1,62,3
"3774","BEL","TGO",1996,8.19999980926514,8.19999980926514,51,1,62,3
"3775","BEL","TGO",1998,21.1999990493059,21.1999990493059,51,1,62,3
"3776","BEL","TGO",1999,2.00000002980232,2.00000002980232,51,1,62,3
"3777","BEL","TGO",2000,2157.0206646712,2157.0206646712,51,1,62,3
"3778","BEL","TGO",2001,1667.02967909968,1667.02967909968,51,1,62,3
"3779","BEL","TGO",2002,1.28099997714162,1.28099997714162,51,1,62,3
"3780","BEL","TGO",2003,219.332999262027,219.332999262027,51,1,62,3
"3781","BEL","TGO",2005,6.09999990463257,6.09999990463257,51,1,62,3
"3782","BEL","TGO",2011,0.0333333350718021,0.0333333350718021,51,1,62,3
"3783","BEL","THA",1995,559.099975585938,NA,69,5,62,3
"3784","BEL","THA",1998,325.199988201261,NA,69,5,62,3
"3785","BEL","THA",1999,2720.70003663749,NA,69,5,62,3
"3786","BEL","THA",2000,1089.40002441406,NA,69,5,62,3
"3787","BEL","THA",2006,451.999988555908,NA,69,5,62,3
"3788","BEL","THA",2010,63.6000003814697,NA,69,5,62,3
"3789","BEL","THA",2012,2506.50000579655,NA,69,5,62,3
"3790","BEL","THA",2013,5106.69996070862,NA,69,5,62,3
"3791","BEL","THA",2014,989.80001449585,NA,69,5,62,3
"3792","BEL","THA",2015,390.100005723536,NA,69,5,62,3
"3793","BEL","TUR",2000,4.51999991107732,NA,67,4,62,3
"3794","BEL","TUR",2001,235.25333115831,NA,67,4,62,3
"3795","BEL","TZA",1993,0.200000002980232,NA,68,5,62,3
"3796","BEL","USA",1996,40.7000007629395,NA,69.75,5,62,3
"3797","BEL","USA",1997,0.100000001490116,NA,69.75,5,62,3
"3798","BEL","USA",1998,33.80000038445,NA,69.75,5,62,3
"3799","BEL","USA",2002,783.100011825562,NA,69.75,5,62,3
"3800","BEL","USA",2013,18.7999992370605,NA,69.75,5,62,3
"3801","BEL","VNM",2002,2235.20000039786,NA,64,4,62,3
"3802","BEL","VNM",2003,2579.20003662258,NA,64,4,62,3
"3803","BEL","VNM",2004,1887.29996299744,NA,64,4,62,3
"3804","BEL","VNM",2005,2396.89998966455,NA,64,4,62,3
"3805","BEL","VNM",2009,1372.30002681166,NA,64,4,62,3
"3806","BEL","VNM",2010,808.799990653992,NA,64,4,62,3
"3807","BEL","VNM",2011,2611.5999468863,NA,64,4,62,3
"3808","BEL","VNM",2012,70.6999969482422,NA,64,4,62,3
"3809","BEL","VNM",2013,109.900000333786,NA,64,4,62,3
"3810","BEL","VNM",2014,18.3000005856156,NA,64,4,62,3
"3811","BEL","VNM",2015,2485.49997060746,NA,64,4,62,3
"3812","BEL","VUT",2011,1.2506666649133,1.2506666649133,51,1,62,3
"3813","BEN","BEN",2005,1.56666669249535,NA,59,2,59,2
"3814","BEN","CAN",2013,3617.59998533875,NA,68,5,59,2
"3815","BEN","CHN",2011,39475.9000775665,NA,72,5,59,2
"3816","BEN","CHN",2012,53900.3005425856,NA,72,5,59,2
"3817","BEN","DEU",1991,67.4999995827675,NA,65,4,59,2
"3818","BEN","DEU",2000,1.29999995231628,NA,65,4,59,2
"3819","BEN","DEU",2003,821.600006103516,NA,65,4,59,2
"3820","BEN","DEU",2004,519.099996089935,NA,65,4,59,2
"3821","BEN","EGY",2005,1.46666669845581,NA,66,4,59,2
"3822","BEN","ESP",1989,294.799996376038,NA,62.3333333333333,3,59,2
"3823","BEN","ESP",1991,1224.9999923259,NA,62.3333333333333,3,59,2
"3824","BEN","ESP",1992,1331.00000631809,NA,62.3333333333333,3,59,2
"3825","BEN","ESP",1993,9397.59994525462,NA,62.3333333333333,3,59,2
"3826","BEN","ESP",1999,2884.80000534654,NA,62.3333333333333,3,59,2
"3827","BEN","ESP",2000,8.69999984651804,NA,62.3333333333333,3,59,2
"3828","BEN","ESP",2001,3765.4999922514,NA,62.3333333333333,3,59,2
"3829","BEN","ESP",2002,3823.09999358654,NA,62.3333333333333,3,59,2
"3830","BEN","ESP",2003,2673.89998862147,NA,62.3333333333333,3,59,2
