"","Import_ISO3","Year","imports","unequal_imports","prop_unequal"
"3019","IRL",1979,12064.3511028728,6539.92205093568,0.542086515484318
"3020","IRL",1980,15447.9409020094,6883.03364814352,0.445563178407047
"3021","IRL",1981,21399.3738861682,7350.35430923104,0.343484549984056
"3022","IRL",1982,26454.4038000316,10582.8480767438,0.400041072811142
"3023","IRL",1983,45714.4673787359,30494.4705246473,0.667063891874889
"3024","IRL",1984,55785.3702825579,34742.1527217363,0.622782506341076
"3025","IRL",1985,48391.9507029984,34490.0701963285,0.712723287556819
"3026","IRL",1986,45532.5365256739,34199.7588757518,0.751105945008531
"3027","IRL",1987,30498.6236200764,20014.314637258,0.656236651416726
"3028","IRL",1988,44201.3406121937,24874.9799228676,0.562765282191585
"3029","IRL",1989,42545.7918340334,3020.92635216564,0.0710041163166018
"3030","IRL",1990,26825.2030325578,628.510339140892,0.0234298446270124
"3031","IRL",1991,47552.811451915,4889.88436018373,0.102830604771462
"3032","IRL",1992,60632.9597862387,1468.32767313044,0.0242166583704147
"3033","IRL",1993,60513.3671563517,254.013667013496,0.00419764556080951
"3034","IRL",1994,63513.7660198359,39546.7175461529,0.622647971052482
"3035","IRL",1995,55760.0398288239,18039.6080348138,0.323522151171216
"3036","IRL",1996,54444.7896309291,4858.65564308409,0.0892400480563887
"3037","IRL",1997,41491.5026308041,5118.62335492321,0.123365581634131
"3038","IRL",1998,34405.8466837203,3164.75465061929,0.0919830481055054
"3039","IRL",1999,23602.4256065242,4631.3416030854,0.196223120466279
"3040","IRL",2000,22835.6669881206,2120.83468076319,0.0928737786317549
"3041","IRL",2001,37335.6123676964,659.699993230402,0.0176694568910081
"3042","IRL",2002,52834.0105556523,129.466670527123,0.00245044184920905
"3043","IRL",2003,26679.3381091173,1385.87833544612,0.0519457540429953
"3044","IRL",2004,31149.8053556344,306.791326317936,0.00984890026808605
"3045","IRL",2005,20918.1289786887,846.171011462808,0.0404515629636322
"3046","IRL",2006,23276.8593687902,569.799986541271,0.0244792468568703
"3047","IRL",2007,23006.6343025584,796.600007031113,0.0346247954635645
"3048","IRL",2008,20619.0977078154,493.124670092016,0.0239159189737533
"3049","IRL",2009,17154.3001176164,291.800008811057,0.0170103126802239
"3050","IRL",2010,31574.8843782376,601.456660678377,0.0190485784040723
"3051","IRL",2011,21184.2536953168,2025.6436706977,0.095620251712974
"3052","IRL",2012,38584.4431375337,2754.72934050328,0.0713948191680282
"3053","IRL",2013,32547.005979247,1466.56533641741,0.0450599154144173
"3054","IRL",2014,34165.4333782577,1891.63266604941,0.0553668570542181
"3055","IRL",2015,37600.4889680732,358.226669309661,0.00952718113888981
"3056","IRN",1976,432.900005340576,432.900005340576,1
"3057","IRN",1977,1248.90002983809,1248.90002983809,1
"3058","IRN",1978,357.100002697669,357.100002697669,1
"3059","IRN",1979,532.899998903275,532.899998903275,1
"3060","IRN",1980,458.799989894032,458.799989894032,1
"3061","IRN",1981,3195.49997378141,2899.19997677952,0.907275856850889
"3062","IRN",1982,153.800001911819,153.800001911819,1
"3063","IRN",1983,1266.59997525811,1266.59997525811,1
"3064","IRN",1984,291.500012159348,291.500012159348,1
"3065","IRN",1985,6.09999990463257,6.09999990463257,1
"3066","IRN",1986,1.70000004768372,1.70000004768372,1
"3067","IRN",1988,1,1,1
"3068","IRN",1989,0.700000017881393,NA,NA
"3069","IRN",1991,2684.39995099604,2684.39995099604,1
"3070","IRN",1992,10121.7001831532,3942.20008325577,0.389480029236321
"3071","IRN",1993,11802.9000107571,4629.70003128052,0.392251059236375
"3072","IRN",1994,4624.40007898957,2467.60004585981,0.533604360286878
"3073","IRN",1995,5430.39990080893,NA,NA
"3074","IRN",1996,2743.49996969849,176.699994087219,0.0644067782171831
"3075","IRN",1997,2160.40004880726,298.900006093085,0.138354008211629
"3076","IRN",1998,68.8000005409122,0.100000001490116,0.00145348838232422
"3077","IRN",1999,713.10000038892,50.7000007033348,0.071098023665241
"3078","IRN",2000,803.600009441376,411.899996757507,0.512568431953903
"3079","IRN",2001,915.200005367398,217.000001445413,0.237106643545418
"3080","IRN",2002,2939.9999897182,1470.79999184608,0.500272107819654
"3081","IRN",2003,3470.70004075766,1174.10001654178,0.338289106737519
"3082","IRN",2004,2608.80003590882,2286.4000313282,0.876418276547477
"3083","IRN",2005,5055.49998340756,109.700000144541,0.0216991396507928
"3084","IRN",2006,2331.40003096312,4.5,0.00193017068724195
"3085","IRN",2007,4400.70000103861,233.700000502169,0.0531051879126079
"3086","IRN",2008,9459.89991072565,619.900011286139,0.0655292357357075
"3087","IRN",2009,15926.9999756217,4004.69999980181,0.251440949703743
"3088","IRN",2010,40345.2998914421,4835.19999688119,0.119845434533672
"3089","IRN",2011,29733.5999472514,292.000001579523,0.00982053979664565
"3090","IRN",2012,28192.0001266375,493.699989333749,0.0175120597019036
"3091","IRN",2013,10652.2000554129,1691.09999549389,0.158755936491688
"3092","IRN",2014,27854.9001497328,1617.49997758865,0.0580687767284697
"3093","IRN",2015,33176.9999564439,1149.89999073744,0.0346595530713167
"3094","IRQ",1996,125.900002241135,NA,NA
"3095","IRQ",1997,139.300001502037,73.5,0.527638185265383
"3096","IRQ",1998,18,NA,NA
"3097","IRQ",1999,22.4000007659197,NA,NA
"3098","IRQ",2001,1.79999995231628,NA,NA
"3099","IRQ",2002,1.30000001192093,NA,NA
"3100","IRQ",2003,0.300000004470348,NA,NA
"3101","IRQ",2004,0.400000013411045,NA,NA
"3102","IRQ",2005,0.300000004470348,NA,NA
"3103","IRQ",2006,47.8999998942018,NA,NA
"3104","IRQ",2007,472.000007867813,454.600008137524,0.963135594406257
"3105","IRQ",2008,406.299997508526,NA,NA
"3106","IRQ",2009,13214.2999320626,13214.2999320626,1
"3107","IRQ",2010,3.60000012814999,NA,NA
"3108","IRQ",2011,6634.99998188764,NA,NA
"3109","IRQ",2012,2614.50000137091,NA,NA
"3110","IRQ",2013,832.20000385493,NA,NA
"3111","IRQ",2014,381.599999286234,NA,NA
"3112","IRQ",2015,2325.80001867563,NA,NA
"3113","ISL",1976,22698.8117641949,21276.4447827332,0.937337381522971
"3114","ISL",1977,19537.8739967498,18641.2669885952,0.954109284955791
"3115","ISL",1978,29568.9043118535,28440.2842890975,0.961830847337025
"3116","ISL",1979,43098.8886840928,36535.3014275867,0.847708665886584
"3117","ISL",1980,58000.1059276857,56764.2052717344,0.978691406917562
"3118","ISL",1981,43448.1145352498,36177.0535201356,0.832649561600305
"3119","ISL",1982,62072.9269747058,40164.4646329883,0.647052855254514
"3120","ISL",1983,47773.3809365035,44109.1492627922,0.923299720432566
"3121","ISL",1984,70519.0855762409,62457.3025708728,0.885679416579328
"3122","ISL",1985,169357.706170688,144956.308023576,0.855917993347648
"3123","ISL",1986,156554.466755159,117475.018436469,0.750377941117406
"3124","ISL",1987,120472.588475406,95744.8707452128,0.794744032288795
"3125","ISL",1988,5979.22869697062,5505.180360217,0.920717476989332
"3126","ISL",1989,8202.88070154993,6126.01069688296,0.746812116349011
"3127","ISL",1990,10666.2976166812,8500.56697092712,0.79695572694624
"3128","ISL",1991,15243.9151878374,10128.0026185716,0.664396416128869
"3129","ISL",1992,11031.249306952,9281.53831023467,0.8413859620039
"3130","ISL",1993,20088.3425854939,563.184672091156,0.0280353976289632
"3131","ISL",1994,18370.6165136151,119.233666009735,0.00649045533781446
"3132","ISL",1995,24149.3763686304,327.013331895694,0.0135412743958258
"3133","ISL",1996,26086.7373531625,2262.65432200208,0.0867358110510426
"3134","ISL",1997,20864.2377279521,1640.09399876819,0.0786079041158038
"3135","ISL",1998,72219.9057694098,10026.4952059104,0.138832848078256
"3136","ISL",1999,79581.6915556475,11404.4722748953,0.143305225761892
"3137","ISL",2000,50763.2775652729,16608.9751378444,0.327184845708359
"3138","ISL",2001,39202.8456920172,25527.5239666867,0.651165075291583
"3139","ISL",2002,85815.3383606694,36791.1651124446,0.428724815578034
