Fishing_ISO3,Fished_ISO3,Year,Total_fished_where,disp_fished,unequal_disp_fished,unequal_disp_fished_hs,unequal_fishing_in_waters,rev_disp_fished,rev_fishing_in_waters,Fishing_ME,Fished_ME
KOR,HKG,1991,1181.984376,1181.984376,NA,NA,NA,NA,NA,67,NA
KOR,HKG,1992,1082.232972,1082.232972,NA,NA,NA,NA,NA,67,NA
KOR,HKG,1993,1345.260892,1345.260892,NA,NA,NA,NA,NA,67,NA
KOR,HKG,1994,1295.87479,1295.87479,NA,NA,NA,NA,NA,67,NA
KOR,HKG,1995,1260.259293,1260.259293,NA,NA,NA,NA,NA,67,NA
KOR,HKG,1996,1236.093766,1236.093766,NA,NA,NA,NA,NA,67,NA
KOR,HKG,1997,1157.953226,1157.953226,NA,NA,NA,NA,NA,67,NA
KOR,HND,1976,221.8491699,221.8491699,NA,NA,NA,NA,NA,67,NA
KOR,HND,1977,291.4522675,291.4522675,NA,NA,NA,NA,NA,67,NA
KOR,HND,1978,717.2550748,717.2550748,NA,NA,NA,NA,NA,67,NA
KOR,HND,1979,896.1985459,896.1985459,NA,NA,NA,NA,NA,67,NA
KOR,HRV,1976,40.81226692,40.81226692,NA,NA,NA,NA,NA,67,NA
KOR,HRV,1994,46.08484443,46.08484443,NA,NA,NA,NA,NA,67,NA
KOR,HRV,1995,32.32783875,32.32783875,NA,NA,NA,NA,NA,67,NA
KOR,HRV,1996,51.1403505,51.1403505,NA,NA,NA,NA,NA,67,NA
KOR,HRV,1997,43.80231921,43.80231921,NA,NA,NA,NA,NA,67,NA
KOR,HRV,1998,6.084503225,6.084503225,NA,NA,NA,NA,NA,67,NA
KOR,HRV,2004,59.21469731,59.21469731,NA,NA,NA,NA,NA,67,NA
KOR,HRV,2005,100.5118298,100.5118298,NA,NA,NA,NA,NA,67,NA
KOR,HRV,2006,12.48382676,12.48382676,NA,NA,NA,NA,NA,67,NA
KOR,HRV,2007,50.66789715,50.66789715,NA,NA,NA,NA,NA,67,NA
KOR,HRV,2008,61.82777068,61.82777068,NA,NA,NA,NA,NA,67,NA
KOR,HRV,2009,20.62163349,20.62163349,NA,NA,NA,NA,NA,67,NA
KOR,HRV,2012,14.13602645,14.13602645,NA,NA,NA,NA,NA,67,NA
KOR,HRV,2013,14.68668223,14.68668223,NA,NA,NA,NA,NA,67,NA
KOR,HRV,2014,14.87000416,14.87000416,NA,NA,NA,NA,NA,67,NA
KOR,HTI,1976,104.0218929,104.0218929,NA,NA,NA,NA,NA,67,NA
KOR,IDN,1976,4010.594995,4010.594995,4010.594995,NA,NA,NA,NA,67,43
KOR,IDN,1977,3847.451846,3847.451846,3847.451846,NA,NA,NA,NA,67,43
KOR,IDN,1978,5482.057002,5482.057002,5482.057002,NA,NA,NA,NA,67,43
KOR,IDN,1979,7998.080844,7998.080844,7998.080844,NA,NA,NA,NA,67,43
KOR,IND,1976,3398.963647,3398.963647,3398.963647,NA,NA,NA,NA,67,46
KOR,IOT,1976,902.2983661,902.2983661,NA,NA,NA,NA,NA,67,NA
KOR,IRN,1977,4508.748911,4508.748911,NA,NA,NA,NA,NA,67,NA
KOR,IRN,1978,4677.164523,4677.164523,NA,NA,NA,NA,NA,67,NA
KOR,IRN,1979,3495.027697,3495.027697,NA,NA,NA,NA,NA,67,NA
KOR,IRN,1980,5637.457326,5637.457326,NA,NA,NA,NA,NA,67,NA
KOR,IRN,1981,5309.333115,5309.333115,NA,NA,NA,NA,NA,67,NA
KOR,IRN,1982,4623.586737,4623.586737,NA,NA,NA,NA,NA,67,NA
KOR,IRN,1983,5372.867757,5372.867757,NA,NA,NA,NA,NA,67,NA
KOR,IRN,1984,5049.406493,5049.406493,NA,NA,NA,NA,NA,67,NA
KOR,IRN,1985,6268.52145,6268.52145,NA,NA,NA,NA,NA,67,NA
KOR,IRN,1986,8877.187128,8877.187128,NA,NA,NA,NA,NA,67,NA
KOR,IRN,1987,7622.499328,7622.499328,NA,NA,NA,NA,NA,67,NA
KOR,IRN,1988,6761.575395,6761.575395,NA,NA,NA,NA,NA,67,NA
KOR,IRN,1989,4409.062238,4409.062238,NA,NA,NA,NA,NA,67,NA
KOR,IRN,1990,7966.668789,7966.668789,NA,NA,NA,NA,NA,67,NA
KOR,IRN,1991,7526.670145,7526.670145,NA,NA,NA,NA,NA,67,NA
KOR,IRN,1992,5485.16425,5485.16425,NA,NA,NA,NA,NA,67,NA
KOR,IRN,1993,4512.551682,4512.551682,NA,NA,NA,NA,NA,67,NA
KOR,IRN,1994,3740.454951,3740.454951,NA,NA,NA,NA,NA,67,NA
KOR,IRN,1995,4016.523052,4016.523052,NA,NA,NA,NA,NA,67,NA
KOR,IRN,1996,4628.738015,4628.738015,NA,NA,NA,NA,NA,67,NA
KOR,IRN,1997,7205.892056,7205.892056,NA,NA,NA,NA,NA,67,NA
KOR,IRN,1998,6372.455048,6372.455048,NA,NA,NA,NA,NA,67,NA
KOR,IRN,1999,5743.841158,5743.841158,NA,NA,NA,NA,NA,67,NA
KOR,IRN,2000,6504.075361,6504.075361,NA,NA,NA,NA,NA,67,NA
KOR,IRN,2001,3244.192078,3244.192078,NA,NA,NA,NA,NA,67,NA
KOR,IRN,2002,5471.748034,5471.748034,NA,NA,NA,NA,NA,67,NA
KOR,IRN,2003,6803.826519,6803.826519,NA,NA,NA,NA,NA,67,NA
KOR,IRN,2004,7858.821422,7858.821422,NA,NA,NA,NA,NA,67,NA
KOR,IRN,2005,6004.768111,6004.768111,NA,NA,NA,NA,NA,67,NA
KOR,IRQ,1976,9.539693581,9.539693581,NA,NA,NA,NA,NA,67,NA
KOR,IRQ,1977,14.44489359,14.44489359,NA,NA,NA,NA,NA,67,NA
KOR,IRQ,1978,15.75676025,15.75676025,NA,NA,NA,NA,NA,67,NA
KOR,IRQ,1979,12.06333742,12.06333742,NA,NA,NA,NA,NA,67,NA
KOR,IRQ,1980,17.11971706,17.11971706,NA,NA,NA,NA,NA,67,NA
KOR,IRQ,1981,15.72294069,15.72294069,NA,NA,NA,NA,NA,67,NA
KOR,IRQ,1982,13.76603234,13.76603234,NA,NA,NA,NA,NA,67,NA
KOR,IRQ,1983,15.8113756,15.8113756,NA,NA,NA,NA,NA,67,NA
KOR,IRQ,1984,15.68768475,15.68768475,NA,NA,NA,NA,NA,67,NA
KOR,IRQ,1985,19.65932466,19.65932466,NA,NA,NA,NA,NA,67,NA
KOR,IRQ,1986,28.52189678,28.52189678,NA,NA,NA,NA,NA,67,NA
KOR,IRQ,1987,24.8490175,24.8490175,NA,NA,NA,NA,NA,67,NA
KOR,IRQ,1988,21.2491231,21.2491231,NA,NA,NA,NA,NA,67,NA
KOR,IRQ,1989,14.07904808,14.07904808,NA,NA,NA,NA,NA,67,NA
KOR,IRQ,1990,26.18049162,26.18049162,NA,NA,NA,NA,NA,67,NA
KOR,IRQ,1991,24.76886737,24.76886737,NA,NA,NA,NA,NA,67,NA
KOR,IRQ,1992,17.60006011,17.60006011,NA,NA,NA,NA,NA,67,NA
KOR,IRQ,1993,14.4834183,14.4834183,NA,NA,NA,NA,NA,67,NA
KOR,IRQ,1994,11.20573023,11.20573023,NA,NA,NA,NA,NA,67,NA
KOR,IRQ,1995,11.98404765,11.98404765,NA,NA,NA,NA,NA,67,NA
KOR,IRQ,1996,13.55000125,13.55000125,NA,NA,NA,NA,NA,67,NA
KOR,IRQ,1997,22.58291272,22.58291272,NA,NA,NA,NA,NA,67,NA
KOR,IRQ,1998,19.03248726,19.03248726,NA,NA,NA,NA,NA,67,NA
KOR,IRQ,1999,18.36305072,18.36305072,NA,NA,NA,NA,NA,67,NA
KOR,IRQ,2000,19.72184902,19.72184902,NA,NA,NA,NA,NA,67,NA
KOR,IRQ,2001,9.986208164,9.986208164,NA,NA,NA,NA,NA,67,NA
KOR,IRQ,2002,17.64824554,17.64824554,NA,NA,NA,NA,NA,67,NA
KOR,IRQ,2003,21.3759951,21.3759951,NA,NA,NA,NA,NA,67,NA
KOR,IRQ,2004,24.16794262,24.16794262,NA,NA,NA,NA,NA,67,NA
KOR,IRQ,2005,18.06580224,18.06580224,NA,NA,NA,NA,NA,67,NA
KOR,IRQ,2006,37.69821822,37.69821822,NA,NA,NA,NA,NA,67,NA
KOR,IRQ,2007,34.87656124,34.87656124,NA,NA,NA,NA,NA,67,NA
KOR,IRQ,2008,37.15594794,37.15594794,NA,NA,NA,NA,NA,67,NA
KOR,IRQ,2009,51.5881937,51.5881937,NA,NA,NA,NA,NA,67,NA
KOR,IRQ,2010,29.51652785,29.51652785,NA,NA,NA,NA,NA,67,NA
KOR,IRQ,2011,18.00448243,18.00448243,NA,NA,NA,NA,NA,67,NA
KOR,IRQ,2012,26.46991826,26.46991826,NA,NA,NA,NA,NA,67,NA
KOR,IRQ,2013,25.65186422,25.65186422,NA,NA,NA,NA,NA,67,NA
KOR,IRQ,2014,34.5541479,34.5541479,NA,NA,NA,NA,NA,67,NA
KOR,IRQ,2015,1.256045692,1.256045692,NA,NA,NA,NA,NA,67,NA
KOR,ISR,1976,11.06676994,11.06676994,NA,NA,NA,NA,NA,67,NA
KOR,ISR,1994,5.303712469,5.303712469,NA,NA,NA,NA,NA,67,NA
KOR,ISR,1995,3.897997346,3.897997346,NA,NA,NA,NA,NA,67,NA
KOR,ISR,1996,5.012081606,5.012081606,NA,NA,NA,NA,NA,67,NA
KOR,ISR,1997,9.975014528,9.975014528,NA,NA,NA,NA,NA,67,NA
KOR,ISR,1998,0.70024009,0.70024009,NA,NA,NA,NA,NA,67,NA
KOR,ISR,2004,7.457966745,7.457966745,NA,NA,NA,NA,NA,67,NA
KOR,ISR,2005,12.65925383,12.65925383,NA,NA,NA,NA,NA,67,NA
KOR,ISR,2006,1.154742122,1.154742122,NA,NA,NA,NA,NA,67,NA
KOR,ISR,2007,4.686732379,4.686732379,NA,NA,NA,NA,NA,67,NA
KOR,ISR,2008,5.858406864,5.858406864,NA,NA,NA,NA,NA,67,NA
KOR,ISR,2009,2.351747337,2.351747337,NA,NA,NA,NA,NA,67,NA
KOR,ISR,2012,1.307569026,1.307569026,NA,NA,NA,NA,NA,67,NA
KOR,ISR,2013,1.358504162,1.358504162,NA,NA,NA,NA,NA,67,NA
KOR,ISR,2014,1.375461266,1.375461266,NA,NA,NA,NA,NA,67,NA
KOR,ITA,1976,229.3608753,229.3608753,NA,NA,NA,NA,NA,67,NA
KOR,ITA,1994,119.8341397,119.8341397,NA,NA,NA,NA,NA,67,NA
KOR,ITA,1995,87.05074529,87.05074529,NA,NA,NA,NA,NA,67,NA
KOR,ITA,1996,120.437804,120.437804,NA,NA,NA,NA,NA,67,NA
KOR,ITA,1997,198.8016838,198.8016838,NA,NA,NA,NA,NA,67,NA
KOR,ITA,1998,15.8214966,15.8214966,NA,NA,NA,NA,NA,67,NA
KOR,ITA,2004,154.3252948,154.3252948,NA,NA,NA,NA,NA,67,NA
KOR,ITA,2005,285.3142096,285.3142096,NA,NA,NA,NA,NA,67,NA
KOR,JAM,1976,156.6408813,156.6408813,NA,NA,NA,NA,NA,67,NA
KOR,JAM,1977,188.4916181,188.4916181,NA,NA,NA,NA,NA,67,NA
KOR,JAM,1978,339.2738116,339.2738116,NA,NA,NA,NA,NA,67,NA
KOR,JAM,1979,406.4870855,406.4870855,NA,NA,NA,NA,NA,67,NA
KOR,JAM,1980,782.4097984,782.4097984,NA,NA,NA,NA,NA,67,NA
KOR,JAM,1981,1045.935962,1045.935962,NA,NA,NA,NA,NA,67,NA
KOR,JAM,1982,138.0864236,138.0864236,NA,NA,NA,NA,NA,67,NA
KOR,JAM,1983,144.6265521,144.6265521,NA,NA,NA,NA,NA,67,NA
KOR,JAM,1984,272.3213842,272.3213842,NA,NA,NA,NA,NA,67,NA
KOR,JAM,1985,280.0622587,280.0622587,NA,NA,NA,NA,NA,67,NA
KOR,JAM,1986,109.4807084,109.4807084,NA,NA,NA,NA,NA,67,NA
KOR,JAM,1987,73.93657195,73.93657195,NA,NA,NA,NA,NA,67,NA
KOR,JAM,1988,117.1788864,117.1788864,NA,NA,NA,NA,NA,67,NA
KOR,JAM,1989,553.9087,553.9087,NA,NA,NA,NA,NA,67,NA
KOR,JAM,1990,572.8658427,572.8658427,NA,NA,NA,NA,NA,67,NA
KOR,JOR,1976,0.135041619,0.135041619,NA,NA,NA,NA,NA,67,NA
KOR,JOR,1977,0.461979671,0.461979671,NA,NA,NA,NA,NA,67,NA
KOR,JOR,1978,0.911351013,0.911351013,NA,NA,NA,NA,NA,67,NA
KOR,JOR,1979,0.845140389,0.845140389,NA,NA,NA,NA,NA,67,NA
KOR,JOR,1980,0.904251872,0.904251872,NA,NA,NA,NA,NA,67,NA
KOR,JOR,1981,0.741675959,0.741675959,NA,NA,NA,NA,NA,67,NA
KOR,JOR,1982,2.062698888,2.062698888,NA,NA,NA,NA,NA,67,NA
KOR,JOR,1983,1.836788055,1.836788055,NA,NA,NA,NA,NA,67,NA
KOR,JOR,1984,3.094918609,3.094918609,NA,NA,NA,NA,NA,67,NA
KOR,JOR,1985,4.439062948,4.439062948,NA,NA,NA,NA,NA,67,NA
KOR,JOR,1986,4.219863784,4.219863784,NA,NA,NA,NA,NA,67,NA
KOR,JOR,1987,5.230578508,5.230578508,NA,NA,NA,NA,NA,67,NA
KOR,JOR,1988,3.225906263,3.225906263,NA,NA,NA,NA,NA,67,NA
KOR,JOR,1989,2.482677177,2.482677177,NA,NA,NA,NA,NA,67,NA
KOR,JOR,1990,4.47334933,4.47334933,NA,NA,NA,NA,NA,67,NA
KOR,JOR,1991,4.060830869,4.060830869,NA,NA,NA,NA,NA,67,NA
KOR,JOR,1992,2.954885025,2.954885025,NA,NA,NA,NA,NA,67,NA
KOR,JOR,1993,2.495415515,2.495415515,NA,NA,NA,NA,NA,67,NA
KOR,JOR,1994,2.944120553,2.944120553,NA,NA,NA,NA,NA,67,NA
KOR,JOR,1995,2.90243347,2.90243347,NA,NA,NA,NA,NA,67,NA
KOR,JOR,1996,4.155215446,4.155215446,NA,NA,NA,NA,NA,67,NA
KOR,JOR,1997,6.258063282,6.258063282,NA,NA,NA,NA,NA,67,NA
KOR,JOR,1998,4.293669727,4.293669727,NA,NA,NA,NA,NA,67,NA
KOR,JOR,1999,5.099009092,5.099009092,NA,NA,NA,NA,NA,67,NA
KOR,JOR,2000,4.00165674,4.00165674,NA,NA,NA,NA,NA,67,NA
KOR,JOR,2001,2.363483866,2.363483866,NA,NA,NA,NA,NA,67,NA
KOR,JOR,2002,3.555240184,3.555240184,NA,NA,NA,NA,NA,67,NA
KOR,JOR,2003,4.325418602,4.325418602,NA,NA,NA,NA,NA,67,NA
KOR,JOR,2004,4.878196563,4.878196563,NA,NA,NA,NA,NA,67,NA
KOR,JOR,2005,3.629495165,3.629495165,NA,NA,NA,NA,NA,67,NA
KOR,JOR,2006,3.751542606,3.751542606,NA,NA,NA,NA,NA,67,NA
KOR,JOR,2007,3.470556527,3.470556527,NA,NA,NA,NA,NA,67,NA
KOR,JOR,2008,3.03436793,3.03436793,NA,NA,NA,NA,NA,67,NA
KOR,JOR,2009,4.560359258,4.560359258,NA,NA,NA,NA,NA,67,NA
KOR,JOR,2010,2.498983136,2.498983136,NA,NA,NA,NA,NA,67,NA
KOR,JOR,2011,1.672850534,1.672850534,NA,NA,NA,NA,NA,67,NA
KOR,JOR,2012,2.604132722,2.604132722,NA,NA,NA,NA,NA,67,NA
KOR,JOR,2013,3.405630438,3.405630438,NA,NA,NA,NA,NA,67,NA
KOR,JOR,2014,2.846485734,2.846485734,NA,NA,NA,NA,NA,67,NA
KOR,JOR,2015,0.46150455,0.46150455,NA,NA,NA,NA,NA,67,NA
KOR,JPN,1976,218135.3449,218135.3449,218135.3449,NA,NA,NA,846171.2006,67,61
KOR,JPN,1977,343859.0284,343859.0284,343859.0284,NA,NA,NA,926023.9309,67,61
KOR,JPN,1978,407033.9341,407033.9341,407033.9341,NA,NA,NA,969850.986,67,61
KOR,JPN,1979,404889.963,404889.963,404889.963,NA,NA,NA,985261.2753,67,61
KOR,JPN,1980,362018.8645,362018.8645,362018.8645,NA,NA,NA,1071116.567,67,61
KOR,JPN,1981,384691.9559,384691.9559,384691.9559,NA,NA,NA,1155631.655,67,61
KOR,JPN,1982,339314.8815,339314.8815,339314.8815,NA,NA,NA,1166418.385,67,61
KOR,JPN,1983,377829.2688,377829.2688,377829.2688,NA,NA,NA,1300030.814,67,61
KOR,JPN,1984,392258.7028,392258.7028,392258.7028,NA,NA,NA,1341596.954,67,61
KOR,JPN,1985,376671.8104,376671.8104,376671.8104,NA,NA,NA,1270173.881,67,61
KOR,JPN,1986,446678.0927,446678.0927,446678.0927,NA,NA,NA,1336715.115,67,61
KOR,JPN,1987,450148.3886,450148.3886,450148.3886,NA,NA,NA,1321891.925,67,61
KOR,JPN,1988,450417.0769,450417.0769,450417.0769,NA,NA,NA,1354041.086,67,61
KOR,JPN,1989,608910.224,608910.224,608910.224,NA,NA,NA,1260924.897,67,61
KOR,JPN,1990,576763.1721,576763.1721,576763.1721,NA,NA,NA,1200928.472,67,61
KOR,JPN,1991,502255.7504,502255.7504,502255.7504,NA,NA,NA,1150269.843,67,61
KOR,JPN,1992,337280.5937,337280.5937,337280.5937,NA,NA,NA,1004240.164,67,61
KOR,JPN,1993,434939.0668,434939.0668,434939.0668,NA,NA,NA,966853.4269,67,61
KOR,JPN,1994,429190.9462,429190.9462,429190.9462,NA,NA,NA,909796.0026,67,61
KOR,JPN,1995,425040.1822,425040.1822,425040.1822,NA,NA,NA,822250.7952,67,61
KOR,JPN,1996,506407.3229,506407.3229,506407.3229,NA,NA,NA,829252.4487,67,61
KOR,JPN,1997,392282.1277,392282.1277,392282.1277,NA,NA,NA,823977.5301,67,61
KOR,JPN,1998,377148.2959,377148.2959,377148.2959,NA,NA,NA,1573289.347,67,61
KOR,JPN,1999,398620.0887,398620.0887,398620.0887,NA,NA,NA,1471916.771,67,61
KOR,JPN,2000,276072.3716,276072.3716,276072.3716,NA,NA,NA,653667.7124,67,61
KOR,JPN,2001,324447.6765,324447.6765,324447.6765,NA,NA,NA,524469.9427,67,61
KOR,JPN,2002,276856.828,276856.828,276856.828,NA,NA,NA,485251.2205,67,61
KOR,JPN,2003,276475.8494,276475.8494,276475.8494,NA,NA,NA,505093.6093,67,61
KOR,JPN,2004,276476.4804,276476.4804,276476.4804,NA,NA,NA,482301.3109,67,61
KOR,KEN,1976,198.986785,198.986785,NA,NA,NA,NA,NA,67,NA
KOR,KEN,1977,635.7878511,635.7878511,NA,NA,NA,NA,NA,67,NA
KOR,KEN,1978,886.5964724,886.5964724,NA,NA,NA,NA,NA,67,NA
KOR,KEN,1991,1239.815029,1239.815029,NA,NA,NA,NA,NA,67,NA
KOR,KEN,1992,943.3771199,943.3771199,NA,NA,NA,NA,NA,67,NA
KOR,KEN,1993,829.0031342,829.0031342,NA,NA,NA,NA,NA,67,NA
KOR,KEN,1994,916.7456616,916.7456616,NA,NA,NA,NA,NA,67,NA
KOR,KEN,1995,915.9308204,915.9308204,NA,NA,NA,NA,NA,67,NA
KOR,KHM,1976,29.5241191,29.5241191,NA,NA,NA,NA,NA,67,NA
KOR,KHM,1977,32.94892215,32.94892215,NA,NA,NA,NA,NA,67,NA
KOR,KHM,1978,42.81963425,42.81963425,NA,NA,NA,NA,NA,67,NA
KOR,KHM,1979,59.58423787,59.58423787,NA,NA,NA,NA,NA,67,NA
KOR,KHM,1980,314.6555311,314.6555311,NA,NA,NA,NA,NA,67,NA
KOR,KHM,1981,210.7744118,210.7744118,NA,NA,NA,NA,NA,67,NA
KOR,KIR,1976,2717.949257,2717.949257,NA,NA,NA,NA,NA,67,NA
KOR,KIR,1977,2385.149177,2385.149177,NA,NA,NA,NA,NA,67,NA
KOR,KIR,1990,11159.49702,11159.49702,NA,NA,NA,NA,NA,67,NA
KOR,KIR,1991,14735.85816,14735.85816,NA,NA,NA,NA,NA,67,NA
KOR,KIR,1992,14104.92428,14104.92428,NA,NA,NA,NA,NA,67,NA
KOR,KIR,1993,12767.36935,12767.36935,NA,NA,NA,NA,NA,67,NA
KOR,KIR,1994,16199.92871,16199.92871,NA,NA,NA,NA,NA,67,NA
KOR,KIR,1995,14854.07666,14854.07666,NA,NA,NA,NA,NA,67,NA
KOR,KIR,1996,12900.35421,12900.35421,NA,NA,NA,NA,NA,67,NA
KOR,KIR,1997,15878.72839,15878.72839,NA,NA,NA,NA,NA,67,NA
KOR,KNA,1976,9.736444688,9.736444688,NA,NA,NA,NA,NA,67,NA
KOR,KNA,1977,16.13122746,16.13122746,NA,NA,NA,NA,NA,67,NA
KOR,KNA,1978,70.97025131,70.97025131,NA,NA,NA,NA,NA,67,NA
KOR,KNA,1979,89.62236915,89.62236915,NA,NA,NA,NA,NA,67,NA
KOR,KNA,1980,177.7131377,177.7131377,NA,NA,NA,NA,NA,67,NA
KOR,KNA,1981,233.8658188,233.8658188,NA,NA,NA,NA,NA,67,NA
KOR,KNA,1982,23.81347768,23.81347768,NA,NA,NA,NA,NA,67,NA
KOR,KNA,1983,21.55692872,21.55692872,NA,NA,NA,NA,NA,67,NA
KOR,KWT,1976,160.6137034,160.6137034,NA,NA,NA,NA,NA,67,NA
KOR,KWT,1977,392.768679,392.768679,NA,NA,NA,NA,NA,67,NA
KOR,KWT,1978,389.4949072,389.4949072,NA,NA,NA,NA,NA,67,NA
KOR,KWT,1979,287.8888226,287.8888226,NA,NA,NA,NA,NA,67,NA
KOR,KWT,1980,426.542314,426.542314,NA,NA,NA,NA,NA,67,NA
KOR,KWT,1981,403.037101,403.037101,NA,NA,NA,NA,NA,67,NA
KOR,KWT,1982,330.211437,330.211437,NA,NA,NA,NA,NA,67,NA
KOR,KWT,1983,401.4122674,401.4122674,NA,NA,NA,NA,NA,67,NA
KOR,KWT,1984,354.4517636,354.4517636,NA,NA,NA,NA,NA,67,NA
KOR,KWT,1985,426.7549322,426.7549322,NA,NA,NA,NA,NA,67,NA
KOR,KWT,1986,689.9458053,689.9458053,NA,NA,NA,NA,NA,67,NA
KOR,KWT,1987,560.9847419,560.9847419,NA,NA,NA,NA,NA,67,NA
KOR,KWT,1988,520.1023857,520.1023857,NA,NA,NA,NA,NA,67,NA
KOR,KWT,1989,332.4389274,332.4389274,NA,NA,NA,NA,NA,67,NA
KOR,KWT,1990,610.1581412,610.1581412,NA,NA,NA,NA,NA,67,NA
KOR,KWT,1991,579.8561042,579.8561042,NA,NA,NA,NA,NA,67,NA
KOR,KWT,1992,420.1651875,420.1651875,NA,NA,NA,NA,NA,67,NA
KOR,KWT,1993,344.1341078,344.1341078,NA,NA,NA,NA,NA,67,NA
KOR,KWT,1994,246.0470518,246.0470518,NA,NA,NA,NA,NA,67,NA
KOR,KWT,1995,268.6846446,268.6846446,NA,NA,NA,NA,NA,67,NA
KOR,KWT,1996,283.501614,283.501614,NA,NA,NA,NA,NA,67,NA
KOR,KWT,1997,468.0304594,468.0304594,NA,NA,NA,NA,NA,67,NA
KOR,KWT,1998,433.0715666,433.0715666,NA,NA,NA,NA,NA,67,NA
KOR,KWT,1999,370.8705733,370.8705733,NA,NA,NA,NA,NA,67,NA
KOR,KWT,2000,457.5512806,457.5512806,NA,NA,NA,NA,NA,67,NA
KOR,KWT,2001,213.3231634,213.3231634,NA,NA,NA,NA,NA,67,NA
KOR,KWT,2002,378.457175,378.457175,NA,NA,NA,NA,NA,67,NA
KOR,KWT,2003,471.1783995,471.1783995,NA,NA,NA,NA,NA,67,NA
KOR,KWT,2004,546.6187994,546.6187994,NA,NA,NA,NA,NA,67,NA
KOR,KWT,2005,419.9448336,419.9448336,NA,NA,NA,NA,NA,67,NA
KOR,KWT,2006,534.3265884,534.3265884,NA,NA,NA,NA,NA,67,NA
KOR,KWT,2007,499.2232262,499.2232262,NA,NA,NA,NA,NA,67,NA
KOR,KWT,2008,538.9267704,538.9267704,NA,NA,NA,NA,NA,67,NA
KOR,KWT,2009,701.2672505,701.2672505,NA,NA,NA,NA,NA,67,NA
KOR,KWT,2010,391.9317172,391.9317172,NA,NA,NA,NA,NA,67,NA
KOR,KWT,2011,241.651577,241.651577,NA,NA,NA,NA,NA,67,NA
KOR,KWT,2012,356.9892279,356.9892279,NA,NA,NA,NA,NA,67,NA
KOR,KWT,2013,298.322118,298.322118,NA,NA,NA,NA,NA,67,NA
KOR,KWT,2014,492.178439,492.178439,NA,NA,NA,NA,NA,67,NA
KOR,KWT,2015,16.10501765,16.10501765,NA,NA,NA,NA,NA,67,NA
KOR,LBN,1976,8.374715638,8.374715638,NA,NA,NA,NA,NA,67,NA
KOR,LBN,1994,4.454692605,4.454692605,NA,NA,NA,NA,NA,67,NA
KOR,LBN,1995,3.276029706,3.276029706,NA,NA,NA,NA,NA,67,NA
KOR,LBN,1996,4.499957511,4.499957511,NA,NA,NA,NA,NA,67,NA
KOR,LBN,1997,6.849989094,6.849989094,NA,NA,NA,NA,NA,67,NA
KOR,LBN,1998,0.588145449,0.588145449,NA,NA,NA,NA,NA,67,NA
KOR,LBN,2004,7.888815556,7.888815556,NA,NA,NA,NA,NA,67,NA
KOR,LBN,2005,13.39058244,13.39058244,NA,NA,NA,NA,NA,67,NA
KOR,LBN,2006,1.221451896,1.221451896,NA,NA,NA,NA,NA,67,NA
KOR,LBN,2007,4.957486211,4.957486211,NA,NA,NA,NA,NA,67,NA
KOR,LBN,2008,6.180385165,6.180385165,NA,NA,NA,NA,NA,67,NA
KOR,LBN,2009,2.313826627,2.313826627,NA,NA,NA,NA,NA,67,NA
KOR,LBN,2012,1.383107651,1.383107651,NA,NA,NA,NA,NA,67,NA
KOR,LBN,2013,1.436985325,1.436985325,NA,NA,NA,NA,NA,67,NA
KOR,LBN,2014,1.454922046,1.454922046,NA,NA,NA,NA,NA,67,NA
KOR,LBR,1976,446.9791505,446.9791505,NA,NA,NA,NA,NA,67,NA
KOR,LBR,1977,6887.280598,6887.280598,NA,NA,NA,NA,NA,67,NA
KOR,LBR,1978,2957.649629,2957.649629,NA,NA,NA,NA,NA,67,NA
KOR,LBR,1979,911.6589643,911.6589643,NA,NA,NA,NA,NA,67,NA
KOR,LBR,1980,6616.9593,6616.9593,NA,NA,NA,NA,NA,67,NA
KOR,LBR,1981,9335.971072,9335.971072,NA,NA,NA,NA,NA,67,NA
KOR,LBR,1982,1811.014071,1811.014071,NA,NA,NA,NA,NA,67,NA
KOR,LBR,1983,1972.954559,1972.954559,NA,NA,NA,NA,NA,67,NA
KOR,LBR,1984,2234.119732,2234.119732,NA,NA,NA,NA,NA,67,NA
KOR,LBR,1985,1840.608677,1840.608677,NA,NA,NA,NA,NA,67,NA
KOR,LBR,1986,2169.181706,2169.181706,NA,NA,NA,NA,NA,67,NA
KOR,LBR,1987,1118.289438,1118.289438,NA,NA,NA,NA,NA,67,NA
KOR,LBR,1988,538.5970404,538.5970404,NA,NA,NA,NA,NA,67,NA
KOR,LBR,1989,1035.077858,1035.077858,NA,NA,NA,NA,NA,67,NA
KOR,LBR,1990,411.5544338,411.5544338,NA,NA,NA,NA,NA,67,NA
KOR,LBR,1991,906.0378791,906.0378791,NA,NA,NA,NA,NA,67,NA
KOR,LBR,1992,477.0570371,477.0570371,NA,NA,NA,NA,NA,67,NA
KOR,LBR,1993,194.5175462,194.5175462,NA,NA,NA,NA,NA,67,NA
KOR,LBR,1994,93.924812,93.924812,NA,NA,NA,NA,NA,67,NA
KOR,LBR,1995,225.5558644,225.5558644,NA,NA,NA,NA,NA,67,NA
KOR,LBR,1996,10.00528036,10.00528036,NA,NA,NA,NA,NA,67,NA
KOR,LBR,1997,132.6144837,132.6144837,NA,NA,NA,NA,NA,67,NA
KOR,LBR,1998,160.0971593,160.0971593,NA,NA,NA,NA,NA,67,NA
