country,max_yr,min_yr,total_years,mov_avg_imports,mov_avg_unequal,mov_avg_prop_unequal,time
ISL,2015,1976,39,46285.0801847551,15515.3577456042,0.335365044924932,2010
ISL,2015,1976,39,42055.4592791044,19472.2098883701,0.440066800643259,2011
ISL,2015,1976,39,47668.7203645743,26794.5184530327,0.566393795955406,2012
ISL,2015,1976,39,48996.5750907289,31236.878183048,0.644795816996989,2013
ISL,2015,1976,39,47104.0659622684,32991.6322766614,0.69896227839564,2014
ISL,2015,1976,39,48713.7373490491,35628.2304802048,0.734182648096313,2015
ISR,2015,1976,39,1648.9999884814,1648.9999884814,1,1976
ISR,2015,1976,39,1864.97497913614,1864.97497913614,1,1977
ISR,2015,1976,39,1850.69998059571,1850.69998059571,1,1978
ISR,2015,1976,39,1662.61998423636,1662.61998423636,1,1979
ISR,2015,1976,39,1235.07998855412,1235.07998855412,1,1980
ISR,2015,1976,39,1287.45999168157,1287.45999168157,1,1981
ISR,2015,1976,39,1262.01999782324,1262.01999782324,1,1982
ISR,2015,1976,39,1093.95999809503,1093.95999809503,1,1983
ISR,2015,1976,39,1591.01999886036,1591.01999886036,1,1984
ISR,2015,1976,39,1935.47499743104,1935.47499743104,1,1985
ISR,2015,1976,39,1581.52499487996,1581.52499487996,1,1986
ISR,2015,1976,39,2256.8500043042,2256.8500043042,1,1987
ISR,2015,1976,39,2352.10000516847,2181.55000739172,0.872180170205227,1988
ISR,2015,1976,39,4650.37501907722,3906.10000865534,0.823807827357068,1989
ISR,2015,1976,39,4963.54000562132,3258.40000461936,0.680525622062361,1990
ISR,2015,1976,39,8061.93999147564,3253.6200036645,0.484265913984676,1991
ISR,2015,1976,39,10450.9399768487,3803.85999204219,0.376306778076673,1992
ISR,2015,1976,39,12998.4199748665,6305.59998922796,0.465616089662581,1993
ISR,2015,1976,39,14675.0799511909,8253.37997625024,0.495034131501228,1994
ISR,2015,1976,39,16008.0999495804,10262.5599716768,0.639896678001577,1995
ISR,2015,1976,39,17916.8800451294,11120.6999747455,0.672333151978744,1996
ISR,2015,1976,39,18301.5800643235,10071.1399851859,0.607623669362408,1997
ISR,2015,1976,39,18887.8600994855,10515.0200241268,0.601480761909403,1998
ISR,2015,1976,39,18026.6801308647,9043.96005357653,0.560707890355484,1999
ISR,2015,1976,39,19219.6801305041,10523.4400477156,0.586561799218836,2000
ISR,2015,1976,39,15831.960046941,10204.2000485852,0.621437321459398,2001
ISR,2015,1976,39,14989.780048193,10578.9200557277,0.654656921829205,2002
ISR,2015,1976,39,15469.6199780926,8539.78001441509,0.527188499485967,2003
ISR,2015,1976,39,13729.4999680772,7114.56000605524,0.510526637994561,2004
ISR,2015,1976,39,13751.7399354771,6207.11999571026,0.461532194395159,2005
ISR,2015,1976,39,15347.2199442595,8166.87999003082,0.546497546059101,2006
ISR,2015,1976,39,15292.1199416965,8521.1999941349,0.572138518853599,2007
ISR,2015,1976,39,14579.3399959475,8074.34000167697,0.555950163873453,2008
ISR,2015,1976,39,17329.6799823329,11127.6599896088,0.614095519707652,2009
ISR,2015,1976,39,19245.2944198044,13519.5200058803,0.649849733420166,2010
ISR,2015,1976,39,24049.3938044855,18814.9813302845,0.688148579485708,2011
ISR,2015,1976,39,25872.5277333839,21597.4413299694,0.772811802499657,2012
ISR,2015,1976,39,27770.8613358768,24968.6337488085,0.891942633799132,2013
ISR,2015,1976,39,29466.3016739378,26188.3421877846,0.875639804312674,2014
ISR,2015,1976,39,29776.5449098175,26406.7895950675,0.869260429661031,2015
ITA,2015,1976,39,63842.8999716838,62261.2333280246,0.975490478840628,1976
ITA,2015,1976,39,60707.4749607519,58681.2999822349,0.965245435153019,1977
ITA,2015,1976,39,58456.4399502322,56813.3799674168,0.971749048400402,1978
ITA,2015,1976,39,56441.8599695355,54071.9800055742,0.958183778300074,1979
ITA,2015,1976,39,52081.4599390879,50561.6799614653,0.971312841668445,1980
ITA,2015,1976,39,46806.059959282,44517.9999752656,0.949339847560118,1981
ITA,2015,1976,39,46592.3199780449,44973.7999906465,0.962390008909024,1982
ITA,2015,1976,39,44714.5199879542,43118.1200005576,0.962837308631036,1983
ITA,2015,1976,39,39573.4999906421,38469.0599843532,0.967959624014776,1984
ITA,2015,1976,39,37367.0799579844,34622.4399848968,0.916461668597157,1985
ITA,2015,1976,39,40764.2999298602,38434.6199627444,0.931598825444314,1986
ITA,2015,1976,39,64757.6998427287,31062.599978292,0.747346297027349,1987
ITA,2015,1976,39,73895.7598846093,27341.1600208893,0.597387578393674,1988
ITA,2015,1976,39,102086.639858702,23550.440032962,0.415031136330791,1989
ITA,2015,1976,39,116576.659921499,21215.2800647616,0.289521209456967,1990
ITA,2015,1976,39,148385.999917629,17473.2600413412,0.128727301273201,1991
ITA,2015,1976,39,163935.239944175,20428.8399697646,0.135724754336845,1992
ITA,2015,1976,39,194709.359933254,16553.659933427,0.0874196915895256,1993
ITA,2015,1976,39,235832.659837966,48459.7797894359,0.167582836866229,1994
ITA,2015,1976,39,281466.579599734,66205.7398261711,0.205202996267218,1995
ITA,2015,1976,39,295224.53958317,65424.9198419496,0.194896015314602,1996
ITA,2015,1976,39,293897.499636342,61479.5998984485,0.179170550234392,1997
ITA,2015,1976,39,301967.099688324,72537.799861826,0.21841782906947,1998
ITA,2015,1976,39,287315.479835787,57925.8799188032,0.191636563972787,1999
ITA,2015,1976,39,290096.540163891,45281.7599034935,0.152701359506751,2000
ITA,2015,1976,39,302504.06002344,65043.4599072261,0.206498109606909,2001
ITA,2015,1976,39,318028.93997688,72779.0799042254,0.229055839703778,2002
ITA,2015,1976,39,331510.239856976,81918.0399939387,0.247411616834942,2003
ITA,2015,1976,39,338163.83978336,84233.5999883918,0.248111563926264,2004
ITA,2015,1976,39,331861.259841619,79352.4199562786,0.234775321256305,2005
ITA,2015,1976,39,329154.219940992,64491.8199324607,0.192807455969698,2006
ITA,2015,1976,39,341907.560062449,81518.2599185078,0.232377310939062,2007
ITA,2015,1976,39,351676.459957725,70984.6197934209,0.198477132158656,2008
ITA,2015,1976,39,362970.280089532,93640.0997926951,0.247290444252113,2009
ITA,2015,1976,39,362686.279960442,121198.47984758,0.335247780798969,2010
ITA,2015,1976,39,368460.35987685,138678.779756855,0.381337648634101,2011
ITA,2015,1976,39,355972.942221348,135507.45983641,0.384906689403578,2012
ITA,2015,1976,39,340308.320132585,141804.779189531,0.410983399525251,2013
ITA,2015,1976,39,327651.300070765,122486.074099037,0.373629990717279,2014
ITA,2015,1976,39,332385.266723204,113025.365381925,0.337734666215747,2015
JAM,2015,1976,39,2.00222229088346,,,1976
JAM,2015,1976,39,1.75833339756355,,,1977
JAM,2015,1976,39,1.75833339756355,,,1978
JAM,2015,1976,39,2.05833336678916,,,1979
JAM,2015,1976,39,2.69333337577215,,,1980
JAM,2015,1976,39,3.06333334633382,,,1981
JAM,2015,1976,39,5.09999997506384,,,1982
JAM,2015,1976,39,5.09999997506384,,,1983
JAM,2015,1976,39,10.1333334948868,,,1984
JAM,2015,1976,39,10.1333334948868,,,1985
JAM,2015,1976,39,10.1333334948868,,,1986
JAM,2015,1976,39,804.766669231469,,,1987
JAM,2015,1976,39,547.611112720645,,,1988
JAM,2015,1976,39,2275.09998432982,682.999992378056,0.131533335742284,1989
JAM,2015,1976,39,2024.57498725806,583.499990843237,0.255868785236797,1990
JAM,2015,1976,39,2772.05999622885,432.099994157751,0.178059231813897,1991
JAM,2015,1976,39,2869.77999319825,751.399993358179,0.33820199082608,1992
JAM,2015,1976,39,3691.25999102685,605.399994605779,0.271595234298937,1993
JAM,2015,1976,39,3626.97999212853,521.886662691831,0.256186634785728,1994
JAM,2015,1976,39,3799.57999671977,553.486666050552,0.2402581474267,1995
JAM,2015,1976,39,2947.77999295275,534.286665683984,0.240201259979292,1996
JAM,2015,1976,39,3229.74000175875,192.54666749537,0.0765095136862322,1997
JAM,2015,1976,39,3126.96000561919,277.166667278111,0.0999878383827641,1998
JAM,2015,1976,39,3540.23999536838,224.66666739583,0.0891743340961703,1999
JAM,2015,1976,39,4724.67998276856,644.206666478515,0.0970597908072417,2000
JAM,2015,1976,39,5699.51997519676,796.933333359659,0.115785816576288,2001
JAM,2015,1976,39,5734.33997549918,1062.37777780741,0.154323909969273,2002
JAM,2015,1976,39,6317.59999460113,1371.31666745618,0.170205949117398,2003
JAM,2015,1976,39,5514.74401408285,2739.70000151545,0.339989081491526,2004
JAM,2015,1976,39,5789.38934095297,0.453333355486393,4.80662549979671e-05,2005
JAM,2015,1976,39,6853.97727662745,0.453333355486393,4.80662549979671e-05,2006
JAM,2015,1976,39,7817.03039478351,0.453333355486393,4.80662549979671e-05,2007
JAM,2015,1976,39,8041.16970487,0.256666678935289,2.7947636527103e-05,2008
JAM,2015,1976,39,8374.81203895021,0.184444453256826,2.15356544503021e-05,2009
JAM,2015,1976,39,7472.55599154572,2.20000000142803,0.000445879873839693,2010
JAM,2015,1976,39,7768.00135628976,2.20000000142803,0.000445879873839693,2011
JAM,2015,1976,39,8050.6905596274,2.20000000142803,0.000445879873839693,2012
JAM,2015,1976,39,9048.13550784703,3.27000000094995,0.00066490530173142,2013
JAM,2015,1976,39,10162.2864672122,6.5,0.00132109891316614,2014
JAM,2015,1976,39,11909.6665051736,,,2015
JOR,2015,1976,39,4656.86664796302,,,1976
JOR,2015,1976,39,4556.10497990221,,,1977
JOR,2015,1976,39,4547.87997964169,,,1978
JOR,2015,1976,39,4717.75997916455,,,1979
JOR,2015,1976,39,4740.96665822119,,,1980
JOR,2015,1976,39,4971.84665689245,,,1981
JOR,2015,1976,39,5204.36263741609,,,1982
JOR,2015,1976,39,5599.72664164109,,,1983
JOR,2015,1976,39,5685.89998490913,,,1984
JOR,2015,1976,39,6644.62137903683,,,1985
JOR,2015,1976,39,6607.79204380475,,,1986
JOR,2015,1976,39,5647.91206739973,,,1987
JOR,2015,1976,39,4418.70300159436,,,1988
JOR,2015,1976,39,4109.04099218156,,,1989
JOR,2015,1976,39,3121.07960370965,0.200000009965152,4.02185221795742e-05,1990
JOR,2015,1976,39,3292.42228951081,681.733342606343,0.100467601582799,1991
JOR,2015,1976,39,3485.96228802539,514.577785951241,0.104896550422132,1992
JOR,2015,1976,39,3612.16735411398,420.507839183673,0.114068817001642,1993
JOR,2015,1976,39,3946.95289464039,524.140538748727,0.12592765681476,1994
JOR,2015,1976,39,3433.50622177939,539.313871843089,0.132243745525492,1995
JOR,2015,1976,39,2255.57473755269,315.812534824479,0.14690295976489,1996
JOR,2015,1976,39,2401.03340148903,282.152600305807,0.125187280757437,1997
JOR,2015,1976,39,2632.6854011985,318.116250662017,0.121087696761753,1998
JOR,2015,1976,39,2152.14452977851,246.023418394616,0.131726649921067,1999
JOR,2015,1976,39,2549.18292181697,543.781752262962,0.195966783314786,2000
JOR,2015,1976,39,2493.43572335644,597.374418755876,0.313684618075736,2001
JOR,2015,1976,39,3900.94105140683,1860.4326541546,0.447803972805342,2002
JOR,2015,1976,39,5208.31965201134,1521.2982566149,0.362043038469314,2003
JOR,2015,1976,39,5480.9755827263,1739.04781878379,0.398574090910521,2004
JOR,2015,1976,39,5318.74791539368,1422.647818545,0.326533550736204,2005
JOR,2015,1976,39,8255.94206249825,1309.11515199486,0.1403659685245,2006
JOR,2015,1976,39,7664.62761216465,46.5401666862891,0.00549616826438013,2007
JOR,2015,1976,39,8019.13021576557,5.58166673034429,0.000768523829973256,2008
JOR,2015,1976,39,9054.03109152079,5.52533334940672,0.000725818892091835,2009
JOR,2015,1976,39,11319.8817039723,5.24533334970474,0.000643353381410125,2010
JOR,2015,1976,39,11081.2720185564,5.05666671693325,0.000706175217414455,2011
JOR,2015,1976,39,12610.9694094017,17.8816658519208,0.00132345746936928,2012
JOR,2015,1976,39,13827.119927398,23.5333322584629,0.00173503549663428,2013
JOR,2015,1976,39,14896.508903448,32.6499984748662,0.00232505367466834,2014
JOR,2015,1976,39,14892.3763009846,65.1999969482422,0.00464339994929524,2015
JPN,2015,1976,39,130473.600157383,,,1976
JPN,2015,1976,39,144530.099868838,,,1977
JPN,2015,1976,39,147014.999925686,,,1978
JPN,2015,1976,39,174422.519680892,,,1979
JPN,2015,1976,39,165877.21970326,,,1980
JPN,2015,1976,39,168683.179683918,,,1981
JPN,2015,1976,39,166395.979841806,,,1982
JPN,2015,1976,39,176699.319614728,,,1983
JPN,2015,1976,39,183037.81970371,,,1984
JPN,2015,1976,39,210240.079605196,,,1985
JPN,2015,1976,39,226498.879478963,,,1986
JPN,2015,1976,39,276276.739722863,47701.1008504555,0.112462040779699,1987
JPN,2015,1976,39,325603.840024573,77912.8501621638,0.175021378333136,1988
JPN,2015,1976,39,461447.920199015,98952.4667539775,0.167121105466984,1989
JPN,2015,1976,39,594858.300040634,97755.7499566808,0.150609477600754,1990
JPN,2015,1976,39,797788.239898388,132471.240031095,0.164039189692867,1991
JPN,2015,1976,39,932658.019521033,160931.719741412,0.176139988312432,1992
JPN,2015,1976,39,1053863.69935261,175060.979949421,0.162318119072525,1993
JPN,2015,1976,39,1148426.37915177,191831.519897451,0.164070132150698,1994
JPN,2015,1976,39,1273078.15975822,195479.500011063,0.158313409631893,1995
JPN,2015,1976,39,1254400.53918567,166727.259877445,0.136897371208799,1996
JPN,2015,1976,39,1245067.73938257,145948.199994886,0.118677069073202,1997
JPN,2015,1976,39,1306566.31976812,133968.939994985,0.10235414683819,1998
JPN,2015,1976,39,1314113.22048436,118009.460153594,0.0904533159514662,1999
JPN,2015,1976,39,1269080.38079756,111964.240050425,0.0883553468835714,2000
JPN,2015,1976,39,1293073.70116406,102510.800121362,0.0788402742549883,2001
JPN,2015,1976,39,1366622.40090614,91331.6601886332,0.0667239064334659,2002
JPN,2015,1976,39,1341667.66071556,102267.980085234,0.0772587469518753,2003
JPN,2015,1976,39,1319122.1202056,110318.340315324,0.0850175875947163,2004
JPN,2015,1976,39,1264166.51964123,101372.800414288,0.0797574691899188,2005
JPN,2015,1976,39,1255895.3794839,151530.580203675,0.120918537478668,2006
JPN,2015,1976,39,1158790.27941292,156484.760123384,0.128435044629279,2007
JPN,2015,1976,39,1136416.63907688,162088.560313916,0.136143279710138,2008
JPN,2015,1976,39,1098993.6195223,184870.720416704,0.160644508926953,2009
JPN,2015,1976,39,1109305.21871511,227321.960328655,0.198678344095628,2010
JPN,2015,1976,39,1059806.17939126,175825.440577991,0.159862060898064,2011
JPN,2015,1976,39,1074613.8397313,173522.380576106,0.156712834865821,2012
JPN,2015,1976,39,1034925.00036872,181180.980621842,0.172487247192639,2013
JPN,2015,1976,39,1007978.42476943,151663.825243505,0.150139853993247,2014
JPN,2015,1976,39,975131.467555727,118982.467100814,0.124963232028346,2015
KAZ,2015,1980,35,0.833333358168602,,,1980
KAZ,2015,1980,35,0.833333358168602,,,1981
KAZ,2015,1980,35,0.833333358168602,,,1982
KAZ,2015,1980,35,,,,1983
KAZ,2015,1980,35,,,,1984
KAZ,2015,1980,35,,,,1985
KAZ,2015,1980,35,,,,1986
KAZ,2015,1980,35,,,,1987
KAZ,2015,1980,35,,,,1988
KAZ,2015,1980,35,,,,1989
KAZ,2015,1980,35,,,,1990
KAZ,2015,1980,35,,,,1991
KAZ,2015,1980,35,938.333319861441,,,1992
KAZ,2015,1980,35,3719.83398081735,,,1993
KAZ,2015,1980,35,5788.51774430058,,,1994
KAZ,2015,1980,35,8617.23162320256,,,1995
KAZ,2015,1980,35,9734.77192939781,,,1996
KAZ,2015,1980,35,13429.9972545077,,,1997
KAZ,2015,1980,35,15758.2849484872,,,1998
KAZ,2015,1980,35,17548.0851869963,,,1999
KAZ,2015,1980,35,17294.0803593638,,,2000
KAZ,2015,1980,35,18312.8848058929,,,2001
KAZ,2015,1980,35,18703.6889820336,,,2002
KAZ,2015,1980,35,18801.2477754812,,,2003
KAZ,2015,1980,35,25063.4879057786,,,2004
KAZ,2015,1980,35,28588.6803837267,,,2005
KAZ,2015,1980,35,31384.9759221692,,,2006
KAZ,2015,1980,35,30689.8643924601,,,2007
KAZ,2015,1980,35,30581.5426724247,,,2008
KAZ,2015,1980,35,24607.3364668207,,,2009
KAZ,2015,1980,35,25364.9819038147,,,2010
KAZ,2015,1980,35,25883.4674499823,,,2011
KAZ,2015,1980,35,28552.0995660253,,,2012
KAZ,2015,1980,35,31585.3639272547,,,2013
KAZ,2015,1980,35,34402.9408872484,,,2014
KAZ,2015,1980,35,33454.7416175125,,,2015
KEN,2015,1976,39,130.222221632643,121.53333260864,0.899021248886682,1976
KEN,2015,1976,39,171.764998821425,159.256665398367,0.904050681999135,1977
KEN,2015,1976,39,163.191998945083,152.585332185775,0.918585774276813,1978
KEN,2015,1976,39,169.125332043227,157.35866528973,0.904148528795033,1979
