country,max_yr,min_yr,total_years,mov_avg_fished,mov_avg_disp,mov_avg_unequal,mov_avg_unequal_hs,mov_avg_unequal_eez,mov_avg_unequal_fishing_in_waters,mov_avg_prop_disp,mov_avg_prop_unequal,time
KNA,2015,1976,39,1866.42382,,,,,1208.065277999,,,1980
KNA,2015,1976,39,1743.82224,,,,,1565.5467195004,,,1981
KNA,2015,1976,39,1611.42038,,,,,1727.779667735,,,1982
KNA,2015,1976,39,1423.41788,,,,,1886.35613089667,,,1983
KNA,2015,1976,39,1223.61512,,,,,2174.24592508,,,1984
KNA,2015,1976,39,1022.41212,,,,,2665.30473185,,,1985
KNA,2015,1976,39,947.01084,,,,,,,,1986
KNA,2015,1976,39,866.00958,,,,,,,,1987
KNA,2015,1976,39,791.00836,,,,,,,,1988
KNA,2015,1976,39,700.807,,,,,,,,1989
KNA,2015,1976,39,576.00562,,,,,,,,1990
KNA,2015,1976,39,466.00448,,,,,,,,1991
KNA,2015,1976,39,393.8035,,,,,,,,1992
KNA,2015,1976,39,335.8025,,,,,,,,1993
KNA,2015,1976,39,379.40184,,,,,,,,1994
KNA,2015,1976,39,400.60144,,,,,,,,1995
KNA,2015,1976,39,537.60126,,,,,,,,1996
KNA,2015,1976,39,649.0012,,,,,,,,1997
KNA,2015,1976,39,771.2817,,,,,,,,1998
KNA,2015,1976,39,839.96224,,,,,,,,1999
KNA,2015,1976,39,942.20238,,,,,,,,2000
KNA,2015,1976,39,924.40228,,,,,,,,2001
KNA,2015,1976,39,958.00194,,,,,,,,2002
KNA,2015,1976,39,1061.32134,,,,,,,,2003
KNA,2015,1976,39,1086.44078,,,,,,,,2004
KNA,2015,1976,39,1148.60046,,,,,,,,2005
KNA,2015,1976,39,1237.60032,,,,,,,,2006
KNA,2015,1976,39,1428.8008800786,1080.002063093,1080.002063093,,,,0.532019934396115,1,2007
KNA,2015,1976,39,5480.4388008386,10892.9957774465,10892.9957774465,,,,0.74275081535957,1,2008
KNA,2015,1976,39,11453.2424003586,17015.669946831,17015.669946831,,,,0.80979147652622,1,2009
KNA,2015,1976,39,15568.0431200626,17687.5030625033,17687.5030625033,,,,0.833274704971145,1,2010
KNA,2015,1976,39,18836.4829806426,17330.0022875826,17330.0022875826,,,,0.846961385073786,1,2011
KNA,2015,1976,39,31653.524520746,30194.203744446,30194.203744446,,,,0.93839692303029,1,2012
KNA,2015,1976,39,47390.69054085,45954.20964563,45954.20964563,,,,0.945915757310094,1,2013
KNA,2015,1976,39,51488.1085016625,50127.5074856375,50127.5074856375,,,,0.946426496922738,1,2014
KNA,2015,1976,39,61383.47680271,60269.0091776767,60269.0091776767,,,,0.960660532461677,1,2015
KOR,2015,1976,39,1975081.05612555,1795437.93149221,1078027.95806782,157701.048053333,920326.910014491,,0.908739850429741,0.597717665187701,1976
KOR,2015,1976,39,1969186.90520225,1781100.56515225,1008535.05510857,170615.125265,837919.929843571,,0.904214957078874,0.563365294999239,1977
KOR,2015,1976,39,1951808.36740824,1760578.82048824,960315.066082103,179250.355712,781064.710370103,,0.901717287808544,0.542135648573685,1978
KOR,2015,1976,39,1969144.02921131,1758822.71267131,872319.450123109,210426.44194,661893.008183109,,0.893342925880148,0.496108701166223,1979
KOR,2015,1976,39,2001447.16901211,1784456.89265211,854639.172308882,207190.74472,647448.427588882,,0.891677397247045,0.47876109428193,1980
KOR,2015,1976,39,2043514.85136215,1820534.96592215,868695.213261898,182507.78894,686187.424321899,,0.890890690839054,0.476224906994378,1981
KOR,2015,1976,39,2104665.99530123,1877090.70090123,916644.901031176,161088.81714,755556.083891177,,0.891817506111186,0.487070063331864,1982
KOR,2015,1976,39,2199269.31516398,1967454.53048398,982037.734901532,143454.41054,838583.324361532,,0.894366440102561,0.498372145156821,1983
KOR,2015,1976,39,2330492.22979388,2097943.76351388,1078953.72859779,129583.2785,949370.450097794,,0.899504338249909,0.512302795219377,1984
KOR,2015,1976,39,2415368.45183052,2177499.49827052,1154167.05146885,156063.4928,998103.558668847,,0.901030674594068,0.52882074448757,1985
KOR,2015,1976,39,2465298.45055618,2224628.28931618,1184294.35142262,187789.86334,996504.488082624,,0.90204887847459,0.531528708825532,1986
KOR,2015,1976,39,2525075.24930494,2276624.52790494,1223638.05499796,264356.65404,959281.400957956,,0.901454077806116,0.537048529027231,1987
KOR,2015,1976,39,2560875.53791047,2303719.70497047,1256667.2584073,339737.52056,916929.737847304,,0.899368637939543,0.545482537892944,1988
KOR,2015,1976,39,2450270.68063123,2195802.80823123,1224928.6937198,414480.65716,810448.0365598,,0.896165142515804,0.558844145106814,1989
KOR,2015,1976,39,2424458.17699103,2180120.45761103,1274353.68658673,472840.82434,801512.862246725,,0.899346377461385,0.585634768293294,1990
KOR,2015,1976,39,2406325.11806004,2161777.56112004,1311433.80811223,509455.78284,801978.025272233,,0.898476511766859,0.607990334218564,1991
KOR,2015,1976,39,2381537.5997973,2141430.9727573,1336378.99983991,502799.0154,833579.984439906,,0.899204789898481,0.624499671086113,1992
KOR,2015,1976,39,2353771.38876867,2118235.94944868,1340035.25985928,475599.26156,864435.998299277,,0.89988490098461,0.632198166455328,1993
KOR,2015,1976,39,2405724.43956819,2162928.9724482,1360367.0858619,435857.27392,924509.811941902,,0.899160034731252,0.629112694622647,1994
KOR,2015,1976,39,2386944.09758219,2136696.52090219,1319090.20725913,430403.61338,888686.593879127,,0.895196301436882,0.617819748009151,1995
KOR,2015,1976,39,2343826.36686404,2097209.73118404,1284105.75061788,429898.30252,854207.448097881,,0.894776582164237,0.612673260164606,1996
KOR,2015,1976,39,2294055.76424277,2055156.93100277,1274349.01085692,457400.99602,816948.014836919,,0.895939362307533,0.621060278645613,1997
KOR,2015,1976,39,2193610.80451686,1966625.66977686,1237736.12650177,490778.30168,746957.82482177,,0.896791084856994,0.630437990193685,1998
KOR,2015,1976,39,2109391.35130382,1894753.09758382,1211118.23872882,527709.42784,683408.810888823,,0.898336732001584,0.639026481131902,1999
KOR,2015,1976,39,2004861.72268029,1806014.73180029,1169071.6177822,525365.17238,643706.445402201,,0.901141304878648,0.648144708330141,2000
KOR,2015,1976,39,1922722.5409216,1738356.0169016,1144097.61415442,526593.20652,617504.407634417,,0.904471919253409,0.658769421221548,2001
KOR,2015,1976,39,1812563.54501031,1640522.76237031,1080552.52152619,493086.49788,587466.023646193,,0.905392707947584,0.659899396136943,2002
KOR,2015,1976,39,1776465.49062243,1591134.21000243,1028280.15157354,480906.9163,547373.235273536,,0.89556134854505,0.645791485151279,2003
KOR,2015,1976,39,1725164.61874161,1529601.22836161,969690.056380347,493169.59146,476520.464920347,,0.887069935788695,0.633266715138995,2004
KOR,2015,1976,39,1770773.95434917,1553291.41732917,959686.098638879,512255.53872,447430.559918877,,0.878089854763964,0.61800425698738,2005
KOR,2015,1976,39,1840520.47801953,1594006.05891953,959650.761479149,535848.00192,423802.759559148,,0.867047448339987,0.602558171773525,2006
KOR,2015,1976,39,1901740.67879741,1630093.42219741,950933.243244528,551533.19514,399400.048104527,,0.857040455555746,0.582693498791826,2007
KOR,2015,1976,39,1921193.06061294,1649739.74803294,962173.78310583,550706.35846,411467.42464583,,0.858732289413979,0.582711218757069,2008
KOR,2015,1976,39,1927783.79795896,1651002.46021896,954618.801332746,511197.15626,443421.645072746,,0.85635948330761,0.577406579775556,2009
KOR,2015,1976,39,1884037.57047558,1610888.32857558,925288.71806981,480233.78752,445054.93054981,,0.855075751909038,0.574129613958282,2010
KOR,2015,1976,39,1813882.60597106,1554535.52929106,896807.747851087,459541.57716,437266.170691087,,0.857179865722507,0.577329441586168,2011
KOR,2015,1976,39,1798622.51683796,1547746.25445796,911241.283466347,475987.74166,435253.541806346,,0.860551028176894,0.588597223718169,2012
KOR,2015,1976,39,1793154.99422901,1543593.20886901,920109.869757392,485214.6942,434895.175557391,,0.860862087296149,0.595906459682846,2013
KOR,2015,1976,39,1779606.53169834,1539326.86737334,936855.144208824,505676.704625,431178.439583823,,0.864875136503356,0.608221413670968,2014
KOR,2015,1976,39,1784349.66946695,1547096.66706695,950517.115995732,522962.329666667,427554.786329064,,0.866916873618984,0.613983233574047,2015
KWT,2015,1976,39,5683.33226666667,1790.92948633333,1790.92948633333,1790.92948633333,0,314.292429866667,0.317339753555228,1,1976
KWT,2015,1976,39,5028.749024875,1576.892944875,1576.892944875,1576.892944875,0,307.69152805,0.31425143295949,1,1977
KWT,2015,1976,39,4760.7989399,1529.6050813,1529.6050813,1529.6050813,0,331.46168524,0.324074181646054,1,1978
KWT,2015,1976,39,4573.9988199,1467.3111009,1467.3111009,1467.3111009,0,396.68044678,0.323906699111412,1,1979
KWT,2015,1976,39,4716.9987999,1582.3472973,1582.3472973,1582.3472973,0,400.872283104,0.333881611505222,1,1980
KWT,2015,1976,39,5163.5987799,2095.8975687,2095.8975687,2095.8975687,0,421.35618342,0.378436987798753,1,1981
KWT,2015,1976,39,6478.39866,2696.9914296,2696.9914296,2696.9914296,0,458.37705884,0.399196165323133,1,1982
KWT,2015,1976,39,7763.79852,3293.8903888,3293.8903888,3293.8903888,0,483.21640896,0.412030234054646,1,1983
KWT,2015,1976,39,8546.99842,3651.584959,3651.584959,3651.584959,0,545.08544512,0.425107228105191,1,1984
KWT,2015,1976,39,8761.1986,3782.6519186,3782.6519186,3782.6519186,0,590.528738444,0.43122524987799,1,1985
KWT,2015,1976,39,9174.39876,3996.106928,3996.106928,3996.106928,0,614.251842896,0.431763715753256,1,1986
KWT,2015,1976,39,8775.19868,3873.1425778,3873.1425778,3873.1425778,0,597.425459596,0.437026257828298,1,1987
KWT,2015,1976,39,7642.79898,3410.5348706,3410.5348706,3410.5348706,0,621.825102392,0.441860876226278,1,1988
KWT,2015,1976,39,6523.59926004,2940.10110644,2940.10110644,2940.10110644,0,590.330521616,0.427756143460631,1,1989
KWT,2015,1976,39,6557.99920004,2997.06648184,2997.06648184,2997.06648184,0,560.247340188,0.433146646748045,1,1990
KWT,2015,1976,39,6093.59918004,2539.89778204,2539.89778204,2539.89778204,0,519.751713088,0.406859990992321,1,1991
KWT,2015,1976,39,6115.39940004,2353.42908144,2353.42908144,2353.42908144,0,506.976284148,0.38158214217969,1,1992
KWT,2015,1976,39,6947.79932004,2371.50024564,2371.50024564,2371.50024564,0,442.555672966,0.340039536577575,1,1993
KWT,2015,1976,39,8191.99908,2765.5155262,2765.5155262,2765.5155262,0,1910.711111868,0.338910393644085,1,1994
KWT,2015,1976,39,8183.19912,2539.0604178,2539.0604178,2539.0604178,0,3088.200624844,0.310483249891013,1,1995
KWT,2015,1976,39,8049.59902,2300.3130404,2300.3130404,2300.3130404,0,4040.167466932,0.286270763081864,1,1996
KWT,2015,1976,39,7978.79896,2141.2234194,2141.2234194,2141.2234194,0,4897.2794475398,0.267720716210389,1,1997
KWT,2015,1976,39,7651.19878,2391.1850604,2391.1850604,2391.1850604,0,5620.0032420748,0.314997117481862,1,1998
KWT,2015,1976,39,7169.399,2489.4509378,2489.4509378,2489.4509378,0,4778.8390145196,0.358057743500734,1,1999
KWT,2015,1976,39,6676.03886,2560.4433412,2560.4433412,2560.4433412,0,4299.5491970916,0.399595334806085,1,2000
KWT,2015,1976,39,5928.43902,2615.6166374,2615.6166374,2615.6166374,0,4111.153174853,0.459721621484645,1,2001
KWT,2015,1976,39,5461.03934,2854.3950918,2854.3950918,2854.3950918,0,3982.2556616696,0.526845901552464,1,2002
KWT,2015,1976,39,5044.43966,2727.2384844,2727.2384844,2727.2384844,0,4053.1327546716,0.541752652830551,1,2003
KWT,2015,1976,39,5002.2398,2751.0747972,2751.0747972,2751.0747972,0,4307.9155885742,0.54998049527677,1,2004
KWT,2015,1976,39,4804.79958,2676.850819,2676.850819,2676.850819,0,4448.7786355536,0.556263250834771,1,2005
KWT,2015,1976,39,4788.59952,2707.174047,2707.174047,2707.174047,0,4627.8750954912,0.566137010976199,1,2006
KWT,2015,1976,39,4717.99926,2642.516476,2642.516476,2642.516476,0,4923.7959609468,0.560674798721208,1,2007
KWT,2015,1976,39,5013.599,2753.9131892,2753.9131892,2753.9131892,0,5120.870976619,0.552415744924751,1,2008
KWT,2015,1976,39,4694.19876,2510.95995,2510.95995,2510.95995,0,5309.1155210898,0.537728346084004,1,2009
KWT,2015,1976,39,4625.5992,2455.1275208,2455.1275208,2455.1275208,0,5640.2643695158,0.533176765805843,1,2010
KWT,2015,1976,39,4756.39876,2421.9033242,2421.9033242,2421.9033242,0,5904.3977034302,0.508989229779832,1,2011
KWT,2015,1976,39,4582.79906,2298.2790578,2298.2790578,2298.2790578,0,6262.5938226762,0.500496560347321,1,2012
KWT,2015,1976,39,4165.79938,2056.6717496,2056.6717496,2056.6717496,0,6657.0059998248,0.494099739424572,1,2013
KWT,2015,1976,39,4197.74945,2064.542294,2064.542294,2064.542294,0,6824.08931562575,0.492241438558845,1,2014
KWT,2015,1976,39,4253.66596666667,2049.164784,2049.164784,2049.164784,0,6984.923629212,0.481741696707569,1,2015
LBN,2015,1976,39,1666.6684,,,,,765.311228026,,,1976
LBN,2015,1976,39,1662.50205,,,,,886.2316498555,,,1977
LBN,2015,1976,39,1670.00196,,,,,935.182576067,,,1978
LBN,2015,1976,39,1630.00196,,,,,1040.55210757,,,1979
LBN,2015,1976,39,1590.00206,,,,,1140.9735162608,,,1980
LBN,2015,1976,39,1510.00212,,,,,1195.8553522922,,,1981
LBN,2015,1976,39,1420.00176,,,,,1200.181046484,,,1982
LBN,2015,1976,39,1360.00168,,,,,1256.3072772738,,,1983
LBN,2015,1976,39,1360.0017,,,,,1302.635847644,,,1984
LBN,2015,1976,39,1420.0014,,,,,1491.114823096,,,1985
LBN,2015,1976,39,1500.00104,,,,,1686.2587804574,,,1986
LBN,2015,1976,39,1600.00102,,,,,1857.6826798828,,,1987
LBN,2015,1976,39,1604.00072,,,,,2001.6777175226,,,1988
LBN,2015,1976,39,1644.00052,,,,,2184.8321870162,,,1989
LBN,2015,1976,39,1644.00036,,,,,2269.8610651264,,,1990
LBN,2015,1976,39,1704.00018,,,,,2360.9884546638,,,1991
LBN,2015,1976,39,1804.99988,,,,,2476.2301100462,,,1992
LBN,2015,1976,39,2334.00014,,,,,2601.836670396,,,1993
LBN,2015,1976,39,2816.99994,,,,,2731.9830496884,,,1994
LBN,2015,1976,39,3203.99994,,,,,2858.7505655514,,,1995
LBN,2015,1976,39,3503.99994,,,,,3129.167007814,,,1996
LBN,2015,1976,39,3770.99986,,,,,3582.771261542,,,1997
LBN,2015,1976,39,3687.19978,,,,,3686.6786158658,,,1998
LBN,2015,1976,39,3594.19964,,,,,3755.410785185,,,1999
LBN,2015,1976,39,3601.79966,,,,,3760.5927708148,,,2000
LBN,2015,1976,39,3624.3997,,,,,3675.9121294618,,,2001
LBN,2015,1976,39,3636.59974,,,,,3346.417191011,,,2002
LBN,2015,1976,39,3611.99932,,,,,3511.704993325,,,2003
LBN,2015,1976,39,3590.19962,,,,,3866.1681575308,,,2004
LBN,2015,1976,39,3549.59942,,,,,4371.0860811518,,,2005
LBN,2015,1976,39,3506.99964,,,,,4856.6361998054,,,2006
LBN,2015,1976,39,3452.7998,,,,,5257.6922131064,,,2007
LBN,2015,1976,39,3400.20012,,,,,5486.7351238332,,,2008
LBN,2015,1976,39,3330.00002,,,,,5551.4235834116,,,2009
LBN,2015,1976,39,3260.00024,,,,,5336.5980254754,,,2010
LBN,2015,1976,39,3189.99996,,,,,4979.756688157,,,2011
LBN,2015,1976,39,3119.6,,,,,4729.2512815528,,,2012
LBN,2015,1976,39,3191.2,,,,,4435.7318799608,,,2013
LBN,2015,1976,39,3191.5,,,,,4193.64359167175,,,2014
LBN,2015,1976,39,3215.33326666667,,,,,4033.281139872,,,2015
LBR,2015,1976,39,6378.06743363667,333.890916455,223.9116844,223.9116844,0,44982.0859201273,0.0505677383939001,0.681650790892341,1976
LBR,2015,1976,39,7154.5527502775,639.713935703333,462.927192966667,462.927192966667,0,48486.360257734,0.0776932267719154,0.705083348485475,1977
LBR,2015,1976,39,7281.843660142,620.5076476775,487.917590625,487.917590625,0,58184.9694901544,0.076332051262824,0.778812511364106,1978
LBR,2015,1976,39,7856.201300142,761.234714142,655.1626685,655.1626685,0,70889.4995885998,0.0904780112126192,0.823050009091285,1979
LBR,2015,1976,39,8528.79820006,1012.82363946,918.89725474,918.89725474,0,62296.1130491096,0.114419738755151,0.880745867718104,1980
LBR,2015,1976,39,9421.79453996,1206.14647816,1144.06612534,1144.06612534,0,49280.1562122648,0.126247243499447,0.950389692734348,1981
LBR,2015,1976,39,9654.99137992,1230.41056952,1230.41056952,1230.41056952,0,37927.143504554,0.125636456242137,1,1982
LBR,2015,1976,39,9592.3669,1332.8167622,1332.8167622,1332.8167622,0,18899.3839559868,0.139936050364875,1,1983
LBR,2015,1976,39,10202.1537404,1341.6125106,1341.6125106,1341.6125106,0,2381.0411684,0.133225591349389,1,1984
LBR,2015,1976,39,11237.7264594,1393.5528198,1393.5528198,1393.5528198,0,3075.7793804,0.125945304185475,1,1985
LBR,2015,1976,39,11392.9111796,1364.2579712,1364.2579712,1364.2579712,0,3359.27320588,0.121889088288165,1,1986
LBR,2015,1976,39,11423.2787396,1346.8949168,1346.8949168,1346.8949168,0,3819.07782888,0.119919316874893,1,1987
LBR,2015,1976,39,10420.29927964,1156.80462324,1156.80462324,1156.80462324,0,3968.78718164,0.101277115314581,1,1988
LBR,2015,1976,39,9133.51491928,967.47154128,967.47154128,967.47154128,0,3958.82214166,0.0935763205074512,1,1989
LBR,2015,1976,39,7164.97694036,700.01696856,700.01696856,700.01696856,0,3570.72830688,0.0861063465213288,1,1990
LBR,2015,1976,39,5504.18094018,499.23357958,499.23357958,499.23357958,0,3476.53159344,0.0795001045378526,1,1991
LBR,2015,1976,39,4087.98670016,309.31710476,309.31710476,309.31710476,0,2626.9866567,0.073767365796487,1,1992
LBR,2015,1976,39,4561.1595802,370.27268,370.27268,370.27268,0,2534.94857702,0.0814386618001271,1,1993
LBR,2015,1976,39,4263.69504016,592.61009656,592.61009656,592.61009656,0,1800.109358892,0.140651649931854,1,1994
LBR,2015,1976,39,4184.33982008,792.81908528,792.81908528,792.81908528,0,1201.139812992,0.186640740484556,1,1995
LBR,2015,1976,39,4773.93074006,1107.28489426,1107.28489426,1107.28489426,0,664.644824796,0.227175096346704,1,1996
LBR,2015,1976,39,6166.11542008,1474.26336188,1474.26336188,1474.26336188,0,651.944168306,0.249751476862523,1,1997
LBR,2015,1976,39,6703.93906,1817.6818088,1817.6818088,1817.6818088,0,256.881189666,0.289071963310323,1,1998
LBR,2015,1976,39,7176.96896,1748.954053,1748.954053,1748.954053,0,237.497780894,0.251475881128247,1,1999
LBR,2015,1976,39,7687.13242,1713.8652932,1713.8652932,1713.8652932,0,202.440472654,0.224042116747134,1,2000
LBR,2015,1976,39,7720.60292,1577.0719548,1577.0719548,1577.0719548,0,309.77990147,0.202769732646072,1,2001
LBR,2015,1976,39,7689.28144,1565.903807,1565.903807,1565.903807,0,552.7929189,0.202313516433126,1,2002
LBR,2015,1976,39,8055.06814,1415.3772782,1415.3772782,1415.3772782,0,578.49803538,0.175036399715521,1,2003
LBR,2015,1976,39,8054.54206006,1352.06785706,1352.06785706,1352.06785706,0,599.19754674,0.16530261526826,1,2004
LBR,2015,1976,39,9195.06822086,1504.14350666,1504.14350666,1504.14350666,0,705.471511825,0.161776363377203,1,2005
LBR,2015,1976,39,9247.61220078,1423.18226958,1423.18226958,1423.18226958,0,682.741241666667,0.149168599634392,1,2006
LBR,2015,1976,39,8842.56876078,1176.70429878,1176.70429878,1176.70429878,0,305.6218785,0.12974815937066,1,2007
LBR,2015,1976,39,8873.18016086,1097.04239746,1097.04239746,1097.04239746,0,329.0680254,0.120882193120386,1,2008
LBR,2015,1976,39,9674.3328408,1143.966533,1143.966533,1143.966533,0,,0.115094764805824,1,2009
LBR,2015,1976,39,9425.3570196,993.6933578,993.6933578,993.6933578,0,,0.1053856584534,1,2010
LBR,2015,1976,39,10499.95823968,1110.18135908,1110.18135908,1110.18135908,0,,0.105572876377137,1,2011
LBR,2015,1976,39,11299.99513888,1204.00180428,1204.00180428,1204.00180428,0,,0.106430110017586,1,2012
LBR,2015,1976,39,11894.9549994,1277.523015,1277.523015,1277.523015,0,,0.107326473589857,1,2013
LBR,2015,1976,39,12243.70397425,1320.00922175,1320.00922175,1320.00922175,0,,0.107787080027855,1,2014
LBR,2015,1976,39,12491.620833,1351.512743,1351.512743,1351.512743,0,,0.108194262525055,1,2015
LBY,2015,1976,39,3486.66616666667,,,,,19522.3657537985,,,1976
LBY,2015,1976,39,3739.9994,,,,,13656.6809628657,,,1977
LBY,2015,1976,39,5542.427679949,8016.339401745,,,,10297.3100491993,0.628626951947182,,1978
LBY,2015,1976,39,7356.6348200894,7777.7542182235,,,,1381.90990906667,0.601409790697628,,1979
LBY,2015,1976,39,9888.634900049,8157.853039415,,,,1381.90990906667,0.603080737832619,,1980
LBY,2015,1976,39,11042.0358401408,6997.905714426,,,,1072.2543446,0.539202021418675,,1981
LBY,2015,1976,39,12536.8351000946,6623.1388376946,,,,219.1973082,0.51694827655303,,1982
LBY,2015,1976,39,13165.406540262,6939.503867262,,,,,0.511992508773556,,1983
LBY,2015,1976,39,14126.8000200988,7589.0799166988,,,,,0.517431043031374,,1984
LBY,2015,1976,39,14902.7345602496,7922.8054460496,,,,,0.510069526143794,,1985
LBY,2015,1976,39,17208.892680105,9783.686381305,,,,,0.558993418572555,,1986
LBY,2015,1976,39,19214.0937799918,11211.1582211918,,,,,0.584874304873041,,1987
LBY,2015,1976,39,20980.291279264,12136.099570664,,,,731.6784598,0.579148600724499,,1988
LBY,2015,1976,39,22596.9478397434,12914.7487407434,,,,761.2027594,0.571708854236398,,1989
LBY,2015,1976,39,24581.4131791196,14064.4810025196,,,,779.9342568,0.572387644187232,,1990
LBY,2015,1976,39,26467.8521786328,15120.7896448328,,,,816.3885469,0.570431302404557,,1991
LBY,2015,1976,39,28767.8514378524,16545.3390438524,,,,835.63537902,0.574690199361744,,1992
LBY,2015,1976,39,30702.6533183356,17685.0729403356,,,,769.05558316,0.575469209581804,,1993
LBY,2015,1976,39,32578.5966375868,18804.0733015868,,,,692.7708867,0.577181591938308,,1994
LBY,2015,1976,39,34156.9977772936,19684.1475292936,,,,622.93043556,0.57651225611213,,1995
LBY,2015,1976,39,35419.9925783568,20334.0141463568,,,,547.22519015,0.574220646126584,,1996
LBY,2015,1976,39,37348.9930812082,21479.8063932082,,,,425.4260177,0.574906946195584,,1997
LBY,2015,1976,39,40364.1939828178,23339.6154548178,,,,438.7492863,0.577204263440988,,1998
LBY,2015,1976,39,42742.1903642002,24860.5283942002,,,,468.1949959,0.580564787499993,,1999
LBY,2015,1976,39,44263.7897038218,25784.5705158218,,,,,0.581865558113161,,2000
LBY,2015,1976,39,45149.5976232068,26304.2835672068,,,,,0.582199415902055,,2001
LBY,2015,1976,39,44499.9963006352,25789.7666046352,,,,,0.578780421292986,,2002
LBY,2015,1976,39,42082.795179135,23157.998571135,,,,,0.546574850858485,,2003
LBY,2015,1976,39,39544.3967374224,19012.6111614224,,,,,0.470013416541358,,2004
LBY,2015,1976,39,37126.9967776608,15177.2544696608,,,,,0.393495371100827,,2005
LBY,2015,1976,39,38290.1950978978,12140.0174238978,,,,,0.315768391014951,,2006
LBY,2015,1976,39,40732.7969788534,9657.5447688534,,,,,0.241646990548751,,2007
LBY,2015,1976,39,43254.7971384874,8344.9727644874,,,,,0.193727862753651,,2008
LBY,2015,1976,39,42335.1992982032,8055.8140462032,,,,,0.190426614688615,,2009
LBY,2015,1976,39,42950.9986786098,8184.2948986098,,,,,0.190691669159115,,2010
LBY,2015,1976,39,40621.9996593742,7855.1071753742,,,,,0.193450042175577,,2011
LBY,2015,1976,39,35199.99883855,6820.68700655,,,,,0.19422641566665,,2012
LBY,2015,1976,39,30400.0001983046,6003.7188803046,,,,,0.197877367784592,,2013
LBY,2015,1976,39,30499.999799014,6077.865851514,,,,,0.199787287614895,,2014
LBY,2015,1976,39,29000.0003995853,5829.97373958533,,,,,0.201415977985301,,2015
LCA,2015,1976,39,2433.3386,,,,,548.231352795667,,,1976
LCA,2015,1976,39,2081.00455,,,,,626.00650803575,,,1977
LCA,2015,1976,39,1858.60416,,,,,734.8826465394,,,1978
LCA,2015,1976,39,1596.80354,,,,,904.1121871168,,,1979
LCA,2015,1976,39,1281.00286,,,,,1060.6781088052,,,1980
LCA,2015,1976,39,943.0022,,,,,1331.0147877752,,,1981
LCA,2015,1976,39,927.40228,,,,,1448.93549128,,,1982
LCA,2015,1976,39,944.00234,,,,,1541.784921522,,,1983
LCA,2015,1976,39,933.8424,,,,,1693.9100359455,,,1984
LCA,2015,1976,39,879.88232,,,,,2158.15863472,,,1985
LCA,2015,1976,39,856.28236,,,,,,,,1986
LCA,2015,1976,39,828.68224,,,,,,,,1987
LCA,2015,1976,39,807.962,,,,,,,,1988
LCA,2015,1976,39,843.2021,,,,,,,,1989
LCA,2015,1976,39,934.36208,,,,,,,,1990
LCA,2015,1976,39,1055.00212,,,,,,,,1991
LCA,2015,1976,39,1162.48176,,,,,,,,1992
LCA,2015,1976,39,1241.4813,,,,,,,,1993
LCA,2015,1976,39,1318.641,,,,,,,,1994
LCA,2015,1976,39,1380.5607,,,,,,,,1995
LCA,2015,1976,39,1443.48028,,,,,,,,1996
LCA,2015,1976,39,1554.52018,,,,,,,,1997
LCA,2015,1976,39,1691.28038,,,,,,,,1998
LCA,2015,1976,39,1842.8804,,,,,,,,1999
LCA,2015,1976,39,1938.60028,,,,,,,,2000
LCA,2015,1976,39,1930.3603,,,,,,,,2001
LCA,2015,1976,39,1891.48054,,,,,,,,2002
LCA,2015,1976,39,1804.04038,,,,,,,,2003
LCA,2015,1976,39,1701.48012,,,,,,,,2004
LCA,2015,1976,39,1668.9604,,,,,,,,2005
LCA,2015,1976,39,1714.36036,,,,,,,,2006
LCA,2015,1976,39,1786.44038,,,,,,,,2007
LCA,2015,1976,39,1861.40036,,,,,,,,2008
LCA,2015,1976,39,1907.76034,,,,,,,,2009
LCA,2015,1976,39,1974.56032,,,,,,,,2010
LCA,2015,1976,39,2013.56044,,,,,,,,2011
LCA,2015,1976,39,2019.72078,,,,,,,,2012
LCA,2015,1976,39,2043.56114,,,,,,,,2013
LCA,2015,1976,39,2084.6515,,,,,,,,2014
LCA,2015,1976,39,2090.6684,,,,,,,,2015
LKA,2015,1976,39,127376.668736667,53987.79138,31907.8907833333,31907.8907833333,0,554.87911914,0.415875412200822,0.598140344747759,1976
LKA,2015,1976,39,132492.7543275,66762.0355,38331.4306925,38331.4306925,0,554.87911914,0.489605505941707,0.585642365824407,1977
LKA,2015,1976,39,138844.003022,79033.38571,44298.845606,44298.845606,0,554.87911914,0.547689967363867,0.574928427320134,1978
LKA,2015,1976,39,149825.203224,102302.500926,55517.200806,55517.200806,0,,0.664307273813085,0.55348440109728,1979
LKA,2015,1976,39,159223.204302,121167.172908,64034.3871,64034.3871,0,,0.752357723287782,0.533603070671155,1980
LKA,2015,1976,39,165753.843282,134811.730374,70390.025314,70390.025314,0,,0.810111181242679,0.523852254235925,1981
LKA,2015,1976,39,163163.031264,136831.91963,70613.566592,70613.566592,0,,0.83874054453404,0.516179234229341,1982
LKA,2015,1976,39,159940.422464,135493.730276,67080.392916,67080.392916,0,,0.846676059919959,0.49294601444924,1983
LKA,2015,1976,39,155554.034642,130717.363802,62173.848964,62173.848964,0,,0.839878645476565,0.47319343778758,1984
LKA,2015,1976,39,152432.2716,127085.08688,58154.796074,58154.796074,0,,0.83359661096932,0.455985825692763,1985
LKA,2015,1976,39,152344.672322,125648.379494,53936.680004,53936.680004,0,,0.825672473600073,0.431219444779866,1986
