"","Fishing_ISO3","Fished_ISO3","Year","Total_fished"
"48075","BGR","SYR",1987,0.061782923
"48076","BGR","TUR",1987,8189.571323
"48077","KHM","AGO",1987,188.2482473
"48078","CAN","RUS",1987,23360.40953
"48079","LKA","LKA",1987,27699.8522
"48080","CHN","GMB",1987,108.3770839
"48081","CHN","ESH",1987,1129.155315
"48082","CHN","USA",1987,103180.2732
"48083","TWN","HighSeas",1987,282073.9653
"48084","TWN","BHR",1987,467.004065
"48085","TWN","TWN",1987,69015.66809
"48086","TWN","FLK",1987,105598.2913
"48087","TWN","JOR",1987,1.217476568
"48088","TWN","MAC",1987,1769.580739
"48089","TWN","TLS",1987,121.7980114
"48090","TWN","SAU",1987,3330.679386
"48091","COL","HighSeas",1987,585.229966
"48092","COG","HighSeas",1987,233.3341199
"48093","COG","COG",1987,10625.83751
"48094","CUB","CAN",1987,24699.65529
"48095","CUB","CHL",1987,1812.659005
"48096","CUB","GHA",1987,60.44874659
"48097","CUB","JAM",1987,9570.211772
"48098","CUB","MRT",1987,664.1940751
"48099","CUB","SEN",1987,51.72881286
"48100","DNK","HighSeas",1987,3122.509653
"48101","DNK","EST",1987,4720.807891
"48102","DNK","FRO",1987,3913.565289
"48103","DNK","FRA",1987,9758.971884
"48104","DNK","GRL",1987,1363.531337
"48105","DNK","LTU",1987,725.0948536
"48106","DNK","NLD",1987,37869.44513
"48107","DNK","POL",1987,3668.691175
"48108","DNK","PRT",1987,0.697054408
"48109","DOM","DOM",1987,18231.0154
"48110","EST","AGO",1987,1646.38048
"48111","EST","NAM",1987,673.4325228
"48112","EST","GBR",1987,125.1770546
"48113","FRO","HighSeas",1987,2461.904743
"48114","FRO","DNK",1987,1727.28714
"48115","FRO","FRA",1987,791.1702143
"48116","FRO","GRL",1987,64018.56569
"48117","FRO","IRL",1987,32105.85934
"48118","FRO","LVA",1987,543.0522419
"48119","FRO","RUS",1987,6856.99908
"48120","FRO","SWE",1987,2896.666359
"48121","FRO","GBR",1987,47896.86677
"48122","FIN","EST",1987,12652.54927
"48123","FRA","HighSeas",1987,97046.6121
"48124","FRA","DZA",1987,327.6267492
"48125","FRA","BIH",1987,0.412323962
"48126","FRA","HRV",1987,297.4577464
"48127","FRA","DNK",1987,474.5572791
"48128","IOT","IOT",1990,0.1999
"48129","VGB","VGB",1990,624.0064
"48130","MMR","MMR",1990,599231.058
"48131","CAN","HighSeas",1990,92017.18776
"48132","CAN","GRL",1990,205.2588615
"48133","LKA","IND",1990,70824.98021
"48134","CHN","AUS",1990,106.5318629
"48135","CHN","PLW",1990,36.01552953
"48136","CHN","SEN",1990,685.6270434
"48137","CHN","ESH",1990,11.58076824
"48138","TWN","TWN",1990,74498.88779
"48139","TWN","HKG",1990,1437.263219
"48140","TWN","MAC",1990,1500.899964
"48141","TWN","VUT",1990,4522.080311
"48142","TWN","FSM",1990,16259.29739
"48143","TWN","PNG",1990,14745.16673
"48144","TWN","SAU",1990,3347.919648
"48145","TWN","SGP",1990,20.89574318
"48146","COM","HighSeas",1990,9595.471619
"48147","COG","GHA",1990,1.60955601
"48148","COD","HighSeas",1990,366.2166666
"48149","COD","COD",1990,3138.780533
"48150","CRI","HighSeas",1990,8165.14185
"48151","CUB","HighSeas",1990,62549.62818
"48152","CUB","CHL",1990,14675.29407
"48153","CUB","GHA",1990,56.32524555
"48154","CUB","SEN",1990,52.34159701
"48155","DNK","DEU",1990,39268.70085
"48156","DNK","IRL",1990,2930.295255
"48157","DNK","NOR",1990,110648.9045
"48158","DNK","ESP",1990,73.17081287
"48159","DNK","SWE",1990,25461.24506
"48160","DOM","DOM",1990,18189.0039
"48161","EST","AGO",1990,1879.977411
"48162","EST","AUS",1990,376.7303096
"48163","EST","GBR",1990,119.5800785
"48164","FRO","BEL",1990,14.71020425
"48165","FRO","CAN",1990,6545.578379
"48166","FRO","ISL",1990,27745.21097
"48167","FRO","LVA",1990,347.0773809
"48168","FRO","RUS",1990,5784.807328
"48169","FRO","SJM",1990,3838.067802
"48170","FIN","EST",1990,6502.343378
"48171","FRA","HighSeas",1990,104550.7979
"48172","FRA","BEL",1990,484.1774516
"48173","FRA","BIH",1990,0.465904424
"48174","FRA","COM",1990,847.338873
"48175","FRA","HRV",1990,324.7802894
"48176","FRA","GNQ",1990,2084.223108
"48177","FRA","GUF",1990,160.0832245
"48178","FRA","GIN",1990,2378.762559
"48179","FRA","MRT",1990,1763.216694
"48180","FRA","RUS",1990,651.9327605
"48181","FRA","STP",1990,1197.086791
"48182","FRA","SYC",1990,6332.579104
"48183","FRA","SRB",1990,6.242326344
"48184","GAB","GAB",1990,17894.81206
"48185","GEO","GEO",1990,979.647043
"48186","GEO","UKR",1990,5865.991921
"48187","DEU","AGO",1990,616.7432046
"48188","DEU","DNK",1990,33534.53081
"48189","DEU","FIN",1990,1042.548283
"48190","DEU","JOR",1990,0.010901742
"48191","DEU","SAU",1990,123.1009265
"48192","DEU","ESH",1990,337.9503578
"48193","DEU","SWE",1990,16218.30369
"48194","DEU","GBR",1990,78502.48529
"48195","DEU","USA",1990,8744.972416
"48196","GHA","COG",1990,1393.54636
"48197","GHA","MRT",1990,7179.527966
"48198","GRC","ALB",1990,504.2285786
"48199","GRC","DZA",1990,411.9970817
"48200","GRC","GMB",1990,0.204748903
"48201","ITA","PSE",1989,23.67716415
"48202","ITA","GRC",1989,20476.56302
"48203","ITA","JOR",1989,1.211241482
"48204","ITA","MCO",1989,16.99579386
"48205","ITA","NAM",1989,37883.85449
"48206","ITA","ESP",1989,2844.472061
"48207","ITA","SYR",1989,83.0074675
"48208","JPN","BIH",1989,0.009420312
"48209","JPN","SLB",1989,42404.43957
"48210","JPN","CAN",1989,34948.9387
"48211","JPN","HRV",1989,6.903422519
"48212","JPN","GMB",1989,121.5723983
"48213","JPN","HKG",1989,2756.732401
"48214","JPN","PRK",1989,107454.3518
"48215","JPN","LBN",1989,0.691477666
"48216","JPN","NZL",1989,78139.19011
"48217","JPN","RUS",1989,2205446.424
"48218","JPN","SYC",1989,1022.55981
"48219","JPN","SGP",1989,197.2569782
"48220","JPN","SRB",1989,0.1310589
"48221","PRK","PRK",1989,725999.6601
"48222","KOR","HighSeas",1989,485096.4514
"48223","KOR","IRQ",1989,14.07904808
"48224","KOR","OMN",1989,2584.789259
"48225","KOR","NCL",1989,13102.25823
"48226","KOR","FSM",1989,28241.07699
"48227","KOR","SEN",1989,10841.30335
"48228","KOR","SDN",1989,1167.965926
"48229","KWT","HighSeas",1989,3325.430874
"48230","LBN","LBN",1989,1700.0011
"48231","LVA","HighSeas",1989,127953.6561
"48232","LVA","GRL",1989,720.2427203
"48233","LVA","ISL",1989,1790.270386
"48234","LVA","LVA",1989,5572.801084
"48235","LVA","RUS",1989,1892.955467
"48236","LBR","HighSeas",1989,1285.865159
"48237","LBY","BIH",1989,0.008528318
"48238","LBY","LBN",1989,0.619942818
"48239","LBY","LBY",1989,9738.570369
"48240","LBY","SRB",1989,149.3098716
"48241","LTU","EST",1989,1078.204663
"48242","LTU","KWT",1989,1.038259463
"48243","LTU","PER",1989,18965.21729
"48244","LTU","SWE",1989,5408.691531
"48245","MAC","MAC",1989,3463.9592
"48246","MLT","MLT",1989,933.9996
"48247","MRT","HighSeas",1989,102.8077959
"48248","MRT","GHA",1989,10.38572621
"48249","MRT","MRT",1989,58696.58675
"48250","MRT","SEN",1989,11190.19632
"48251","MEX","BLZ",1989,9052.208986
"48252","MAR","GMB",1989,60.70702046
"48253","MAR","PRT",1989,2605.191103
"48254","NLD","BEL",1989,5250.617241
"48255","NLD","DEU",1989,18750.37834
"48256","ABW","ABW",1989,479.9977
"48257","NZL","NZL",1989,281027.2325
"48258","NIC","HighSeas",1989,1465.812899
"48259","NIC","NIC",1989,3002.387101
"48260","NGA","GNQ",1989,49083.01144
"48261","NOR","DNK",1989,37901.7247
"48262","NOR","IRL",1989,166253.0511
"48263","NOR","NOR",1989,766228.6088
"48264","NOR","SWE",1989,5697.988248
"48265","NOR","GBR",1989,511175.1987
"48266","MNP","HighSeas",1989,210.6269617
"48267","PLW","PLW",1989,341.8090455
"48268","PAN","HighSeas",1989,22121.33358
"48269","PAN","MRT",1989,107.063468
"48270","PAN","PAN",1989,159267.7451
"48271","PCN","PCN",1989,4
"48272","POL","CHN",1989,10721.25295
"48273","POL","KOR",1989,4882.062961
"48274","POL","RUS",1989,262575.549
"48275","PRT","HighSeas",1989,76154.38443
"48276","FRA","FRO",1987,4937.651264
"48277","FRA","IRL",1987,47180.54302
"48278","FRA","ISR",1987,34.84089232
"48279","FRA","ITA",1987,1412.670532
"48280","FRA","JOR",1987,0.47948244
"48281","FRA","LBN",1987,29.18743674
"48282","FRA","RUS",1987,597.8588302
"48283","FRA","TZA",1987,1369.155907
"48284","FRA","USA",1987,393.2396409
"48285","FRA","SRB",1987,5.643035831
"48286","GAB","GAB",1987,20196.05262
"48287","DEU","ISL",1987,2024.220059
"48288","DEU","MRT",1987,13755.25567
"48289","DEU","ESP",1987,49.12950103
"48290","GHA","AGO",1987,560.9010333
"48291","GRC","AGO",1987,0.05379472
"48292","GRC","BIH",1987,1.383037836
"48293","GRC","CYP",1987,267.3749881
"48294","GRC","TUN",1987,1964.411832
"48295","GIN","GNB",1987,15045.53249
"48296","HND","LBR",1987,4166.415693
"48297","IND","IND",1987,1497388.149
"48298","IDN","AUS",1987,542382.5266
"48299","IDN","IDN",1987,1262343.124
"48300","IRN","IRN",1987,150896.0239
"48301","IRQ","BHR",1987,547.0005981
"48302","IRQ","SAU",1987,2876.207628
"48303","IRQ","SYC",1987,361.6123865
"48304","IRL","HighSeas",1987,3.78923809
"48305","IRL","FRO",1987,122.5249038
"48306","ISR","DZA",1987,6.166828039
"48307","ISR","HRV",1987,25.25541349
"48308","ISR","PSE",1987,114.0927484
"48309","ISR","ISR",1987,835.8261687
"48310","ISR","LBN",1987,433.1769416
"48311","ISR","NAM",1987,135.7344103
"48312","ISR","TUR",1987,1198.305519
"48313","ISR","SRB",1987,0.940894641
"48314","ITA","HighSeas",1987,6561.004387
"48315","ITA","BHR",1987,271.2863998
"48316","ITA","FRA",1987,10072.00021
"48317","ITA","GMB",1987,1122.904249
"48318","ITA","MRT",1987,7092.93845
"48319","ITA","SEN",1987,5848.907283
"48320","ITA","TUR",1987,2680.902415
"48321","CIV","CIV",1987,61474.4587
"48322","JPN","DZA",1987,20.13200211
"48323","JPN","AGO",1987,1456.617119
"48324","JPN","BHR",1987,90.82224382
"48325","JPN","BIH",1987,0.024666874
"48326","JPN","SLB",1987,26682.2642
"48327","JPN","HRV",1987,18.28261149
"48328","JPN","PYF",1987,20043.77963
"48329","JPN","PSE",1987,0.085932677
"48330","JPN","HKG",1987,2757.34393
"48331","JPN","ISR",1987,2.162419339
"48332","JPN","ITA",1987,46.25322179
"48333","JPN","JPN",1987,2627675.17
"48334","JPN","JOR",1987,0.297588943
"48335","JPN","PRK",1987,110158.032
"48336","JPN","LBN",1987,1.802987402
"48337","JPN","MAC",1987,3599.776518
"48338","JPN","NAM",1987,1718.538155
"48339","JPN","NZL",1987,67507.54628
"48340","JPN","TLS",1987,652.199793
"48341","JPN","TUR",1987,40.7960483
"48342","JPN","TUV",1987,5975.931635
"48343","JPN","TZA",1987,410.5167745
"48344","JPN","USA",1987,85231.9664
"48345","JPN","WLF",1987,1816.380796
"48346","JPN","SRB",1987,0.344626124
"48347","JOR","JOR",1987,2.0005
"48348","KEN","HighSeas",1987,3914.119107
"48349","PRK","PRK",1987,903999.5749
"48350","KOR","AGO",1987,14551.9148
"48351","KOR","HKG",1987,1190.114251
"48352","TGO","HighSeas",1991,559.0936988
"48353","TKL","HighSeas",1991,179.5177553
"48354","TON","TON",1991,352.9298802
"48355","TTO","HighSeas",1991,4082.628845
"48356","TCA","HighSeas",1991,160.2051992
"48357","UKR","HighSeas",1991,122217.0511
"48358","UKR","BHR",1991,106.8906363
"48359","UKR","FRA",1991,130.7470437
"48360","UKR","JPN",1991,777.4512195
"48361","UKR","KOR",1991,131.1557235
"48362","UKR","SAU",1991,1376.663868
"48363","UKR","TUR",1991,4845.449365
"48364","RUS","CAN",1991,73022.56759
"48365","EGY","HighSeas",1991,8424.749834
"48366","EGY","SAU",1991,20085.44727
"48367","GBR","HighSeas",1991,4043.094108
"48368","GBR","BEL",1991,1997.189487
"48369","GBR","DNK",1991,15131.27667
"48370","GBR","FRA",1991,19982.70921
"48371","GBR","IRL",1991,86457.33095
"48372","GBR","RUS",1991,39.11940931
"48373","GBR","SWE",1991,0.280116953
"48374","GBR","GBR",1991,484199.9074
"48375","IMN","IRL",1991,1148.988316
"48376","IMN","GBR",1991,3413.011984
"48377","TZA","TZA",1991,36543.869
"48378","USA","MNP",1991,6549.418802
"48379","USA","MHL",1991,15056.96358
"48380","USA","RUS",1991,28517.90951
"48381","USA","SGP",1991,56.7331123
"48382","USA","TKL",1991,278.4937668
"48383","USA","TUV",1991,2359.135148
"48384","USA","USA",1991,2443403.406
"48385","URY","HighSeas",1991,50767.78438
"48386","VEN","HighSeas",1991,86147.48562
"48387","VEN","BRA",1991,3757.166073
"48388","WSM","WSM",1991,1253.241331
"48389","YEM","YEM",1991,53320.58354
"48390","SCG","BIH",1991,181.0714567
"48391","SCG","HRV",1991,23651.18867
"48392","SCG","SVN",1991,76.88336899
"48393","SCG","SRB",1991,106.8568997
"48394","GRC","ITA",1990,5193.753478
"48395","GRC","PRT",1990,1806.610825
"48396","GRC","ESP",1990,6367.216308
"48397","GRL","ISL",1990,286.1022129
"48398","GIN","HighSeas",1990,15.46000462
"48399","HND","LBR",1990,2177.601007
"48400","ISL","HighSeas",1990,643.8336885
"48401","ISL","FRO",1990,1356.811083
"48402","ISL","GRL",1990,25458.1829
"48403","IND","IND",1990,1953006.768
"48404","IDN","AUS",1990,613062.9174
"48405","IRQ","BHR",1990,429.4786783
"48406","IRQ","KWT",1990,341.2124326
"48407","IRL","IRL",1990,80943.78279
"48408","ISR","BIH",1990,0.082952094
"48409","ISR","HRV",1990,11.93376387
"48410","ISR","ISR",1990,688.4566331
"48411","ISR","LBN",1990,391.9844322
"48412","ITA","DZA",1990,1245.7837
"48413","ITA","BHR",1990,634.2948035
"48414","ITA","GMB",1990,971.738798
"48415","ITA","PSE",1990,16.13176178
"48416","ITA","GRC",1990,19611.61512
"48417","ITA","JOR",1990,2.652059051
"48418","ITA","KWT",1990,503.816174
"48419","ITA","GNB",1990,9575.720052
"48420","ITA","ESP",1990,1978.807688
"48421","ITA","SYR",1990,55.00136328
"48422","CIV","CIV",1990,26200.84313
"48423","JPN","BIH",1990,0.016183036
"48424","JPN","SLB",1990,39123.51133
"48425","JPN","HRV",1990,11.97306775
"48426","JPN","GMB",1990,95.25325126
"48427","JPN","HKG",1990,2832.634028
"48428","JPN","ISR",1990,1.420901204
"48429","JPN","PRK",1990,100136.4278
"48430","JPN","LBN",1990,1.183669556
"48431","JPN","MAC",1990,3552.637297
"48432","JPN","NZL",1990,76545.54996
"48433","JPN","RUS",1990,1930128.614
"48434","JPN","SYC",1990,1364.18173
"48435","JPN","SGP",1990,159.5768227
"48436","JPN","TUN",1990,26.42226365
"48437","JPN","SRB",1990,0.225945353
"48438","JOR","JOR",1990,2.0005
"48439","PRK","PRK",1990,447999.7919
"48440","KOR","HighSeas",1990,502523.5771
"48441","KOR","AGO",1990,15405.48347
"48442","KOR","IRQ",1990,26.18049162
"48443","KOR","JAM",1990,572.8658427
"48444","KOR","OMN",1990,4058.033422
"48445","KOR","NCL",1990,19280.27773
"48446","KOR","SAU",1990,7004.86914
"48447","KOR","SEN",1990,13246.87161
"48448","KOR","ESH",1990,832.6959951
"48449","KOR","SDN",1990,2036.58029
"48450","LBN","LBN",1990,1419.9997
"48451","LVA","HighSeas",1990,122924.4445
"48452","LVA","GRL",1990,98.60630419
"48453","LVA","LVA",1990,5580.308435
"48454","LVA","LTU",1990,880.8735721
"48455","LVA","POL",1990,3646.282338
"48456","LVA","RUS",1990,2019.924392
"48457","LBR","HighSeas",1990,124.4682792
"48458","LBY","HighSeas",1990,591.6559295
"48459","LBY","BIH",1990,0.033300705
"48460","LBY","CYP",1990,9.164768717
"48461","LBY","ISR",1990,2.882065981
"48462","LBY","LBN",1990,2.420704005
"48463","LBY","TUN",1990,5132.9403
"48464","LBY","SRB",1990,161.3116219
"48465","LTU","LVA",1990,1387.829848
"48466","LTU","RUS",1990,634.509389
"48467","MAC","MAC",1990,2582.9579
"48468","MLT","MLT",1990,787.0017
"48469","KOR","IRQ",1987,24.8490175
"48470","KOR","LBR",1987,1118.289438
"48471","KOR","NAM",1987,135203.0945
"48472","KOR","MNP",1987,4551.949286
"48473","KOR","SGP",1987,34.86665265
"48474","KOR","SDN",1987,2317.731953
"48475","KOR","TZA",1987,2458.184785
"48476","LBN","LBN",1987,1700.0008
"48477","LVA","HighSeas",1987,12718.00101
"48478","LBY","HighSeas",1987,1.502256559
"48479","LBY","DZA",1987,30.49229079
"48480","LBY","BIH",1987,0.030458146
"48481","LBY","ISR",1987,2.636051861
"48482","LBY","ITA",1987,4059.503927
"48483","LBY","LBN",1987,2.214071897
"48484","LBY","TUR",1987,62.91996414
"48485","LBY","SRB",1987,117.0344833
"48486","LTU","SDN",1987,52.2764403
"48487","LTU","TZA",1987,37.50277364
"48488","MAC","MAC",1987,3516.9711
"48489","MDG","MDG",1987,52397.9865
"48490","MEX","MEX",1987,1069571.677
"48491","MAR","GMB",1987,109.2259623
"48492","MAR","ESH",1987,38188.45111
"48493","NLD","BEL",1987,3122.209941
"48494","NLD","DNK",1987,24418.76226
"48495","NLD","IRL",1987,33246.48739
"48496","ANT","ANT",1987,1218.999
"48497","ABW","ABW",1987,619.9968
"48498","VUT","VUT",1987,1903.580738
"48499","NZL","HighSeas",1987,24827.97704
"48500","NGA","NGA",1987,116962.8423
"48501","NIU","NIU",1987,23.17467486
"48502","NOR","BEL",1987,1.320237352
"48503","NOR","ESP",1987,65.37770983
"48504","PLW","PLW",1987,329.0737915
"48505","PAN","HighSeas",1987,18475.67997
"48506","PAN","GMB",1987,42.45147217
"48507","PAN","ISR",1987,0.711155372
"48508","PAN","SEN",1987,409.3937239
"48509","PAN","TUR",1987,16.97457899
"48510","PAN","SRB",1987,0.115428596
"48511","PNG","PNG",1987,11131.1674
"48512","PER","PER",1987,4530786.962
"48513","PHL","PHL",1987,1219087.452
"48514","POL","HighSeas",1987,49856.71921
"48515","POL","DNK",1987,13590.05079
"48516","POL","LVA",1987,9926.406402
"48517","POL","RUS",1987,230032.497
"48518","POL","SWE",1987,52398.33809
"48519","POL","GBR",1987,5757.165398
"48520","POL","USA",1987,52942.34442
"48521","PRT","FRO",1987,80.47665893
"48522","PRT","RUS",1987,66.02446352
"48523","GNB","GIN",1987,2077.128069
"48524","GNB","GNB",1987,1922.32751
"48525","PRI","PRI",1987,1053.698394
"48526","ROU","HighSeas",1987,120.8180406
"48527","ROU","NAM",1987,5106.914543
"48528","ROU","ROU",1987,5472.707256
"48529","ROU","TUR",1987,8510.291956
"48530","RUS","HighSeas",1987,1032049.09
"48531","RUS","BRA",1987,1471.868649
"48532","RUS","CAN",1987,1626.158063
"48533","RUS","FRO",1987,110455.0117
"48534","RUS","FRA",1987,4666.770626
"48535","RUS","GEO",1987,9461.185309
"48536","RUS","GRL",1987,73766.70708
"48537","RUS","ISL",1987,33990.02743
"48538","RUS","KOR",1987,264219.6822
"48539","RUS","LTU",1987,3156.97846
"48540","RUS","MRT",1987,179827.4946
"48541","RUS","POL",1987,12119.67419
"48542","RUS","SAU",1987,23582.86457
"48543","MRT","HighSeas",1990,91.91517703
"48544","MRT","GHA",1990,8.938392418
"48545","MRT","SEN",1990,10600.99097
"48546","MEX","BLZ",1990,10671.25086
"48547","MEX","MEX",1990,991891.4018
"48548","MAR","GMB",1990,112.6771819
"48549","NLD","BEL",1990,3482.435611
"48550","NLD","ISL",1990,0.456916271
"48551","ABW","ABW",1990,419.9976
"48552","NZL","HighSeas",1990,32908.33827
"48553","NZL","NZL",1990,316777.206
"48554","NIC","HighSeas",1990,789.2072682
"48555","NGA","GNQ",1990,47087.46617
"48556","NGA","NGA",1990,169804.3865
"48557","NOR","DNK",1990,37330.1403
"48558","NOR","IRL",1990,167726.1634
"48559","NOR","NOR",1990,662366.6903
"48560","NOR","ESP",1990,114.1629157
"48561","NOR","SWE",1990,6763.037192
"48562","NOR","GBR",1990,422837.5057
"48563","MNP","HighSeas",1990,141.0870544
"48564","PLW","PLW",1990,437.9166689
"48565","PAN","HighSeas",1990,22102.25416
"48566","PAN","CYP",1990,2.32432598
"48567","PAN","MRT",1990,242.3410298
"48568","PAN","PAN",1990,100327.5859
"48569","PAN","SEN",1990,329.9614875
"48570","PAN","TUR",1990,17.44672688
"48571","PAN","SRB",1990,0.118639243
"48572","PNG","PNG",1990,11634.1757
"48573","PHL","PHL",1990,1371965.514
"48574","POL","KOR",1990,4062.095998
"48575","POL","RUS",1990,218888.7077
"48576","PRT","GRL",1990,102.9706335
"48577","PRT","SEN",1990,439.8667188
"48578","PRT","ESP",1990,83822.52441
"48579","PRI","HighSeas",1990,36.56634153
"48580","ROU","ROU",1990,2890.933194
"48581","RUS","HighSeas",1990,922174.4726
"48582","RUS","FRO",1990,90266.88134
"48583","RUS","FRA",1990,1044.227556
"48584","RUS","GRL",1990,7418.854833
"48585","RUS","IRQ",1990,0.766273106
"48586","RUS","JPN",1990,586733.2032
"48587","RUS","LVA",1990,14750.57341
"48588","RUS","LTU",1990,2867.239573
"48589","RUS","MAR",1990,3472.932848
"48590","RUS","NGA",1990,2481.023927
"48591","RUS","POL",1990,10930.66327
"48592","RUS","STP",1990,311.4836534
"48593","RUS","SEN",1990,74066.57968
"48594","RUS","SLE",1990,35083.02395
"48595","RUS","SDN",1990,1735.46037
"48596","RUS","TUR",1990,4079.256304
"48597","AIA","AIA",1990,397.0006
"48598","MTQ","HighSeas",1990,145.7721036
"48599","VCT","GMB",1990,379.9161673
"48600","VCT","LBR",1990,2324.868475
"48601","VCT","MRT",1990,817.7540725
"48602","STP","STP",1990,3832
"48603","SEN","MRT",1990,101757.9495
"48604","SYC","HighSeas",1990,2406.569415
"48605","ESP","ALB",1990,12.36831539
"48606","ESP","DZA",1990,2705.40414
"48607","ESP","CPV",1990,5251.62076
"48608","ESP","GRC",1990,428.0560802
"48609","ESP","IRL",1990,27243.47058
"48610","ESP","ITA",1990,820.4916095
"48611","ESP","NOR",1990,200.1444373
"48612","ESP","PRT",1990,17903.50969
"48613","ESP","GNB",1990,4741.531515
"48614","ESP","ESP",1990,488279.9802
"48615","DZA","DZA",1992,95265.9981
"48616","AGO","HighSeas",1992,3.973421949
"48617","AUS","AUS",1992,205986.5023
"48618","BGD","BGD",1992,280127.0069
"48619","BEL","HighSeas",1992,10.5957847
"48620","BEL","DNK",1992,3779.780647
"48621","BEL","FRO",1992,0.717995888
"48622","BEL","FRA",1992,3123.643643
"48623","BEL","GRL",1992,7.057044358
"48624","BEL","ISL",1992,1175.550328
"48625","BEL","SWE",1992,142.2749023
"48626","BEL","GBR",1992,14962.92764
"48627","BMU","HighSeas",1992,237.9784919
"48628","BMU","BMU",1992,193.9730081
"48629","BIH","BIH",1992,1.0001
"48630","VGB","VGB",1992,453.0045
"48631","BGR","HighSeas",1992,15113.40656
"48632","BGR","DZA",1992,1.083848866
"48633","BGR","BIH",1992,0.002948026
"48634","BGR","HRV",1992,0.19043181
"48635","BGR","ISR",1992,0.071386722
"48636","BGR","ITA",1992,3.602056527
"48637","BGR","LBN",1992,0.077767283
"48638","BGR","TUR",1992,1692.94675
"48639","BGR","SRB",1992,0.015819652
"48640","MMR","MMR",1992,590263.054
"48641","ERI","ERI",1992,100.0001
"48642","CYM","CYM",1992,14.74093221
"48643","CHN","HighSeas",1992,26968.35332
"48644","CHN","GMB",1992,1503.005208
"48645","CHN","KOR",1992,1168637.467
"48646","TWN","PYF",1992,5271.316219
"48647","TWN","HKG",1992,1128.278987
"48648","TWN","SGP",1992,53.4503268
"48649","TWN","SDN",1992,1026.268207
"48650","COD","COD",1992,3346.48063
"48651","COK","HighSeas",1992,204.1810722
"48652","HRV","HRV",1992,26522.9993
"48653","CUB","HighSeas",1992,14918.13139
"48654","CYP","DZA",1992,5.676472263
"48655","CYP","ISR",1992,94.1007815
"48656","CYP","MCO",1992,0.019144951
"48657","DNK","HighSeas",1992,2308.222256
"48658","DNK","BEL",1992,507.5885435
"48659","DNK","DNK",1992,1329532.727
"48660","DNK","FRA",1992,20531.00297
"48661","DNK","GRL",1992,1744.440389
"48662","DNK","IRL",1992,3872.531837
"48663","DNK","LVA",1992,3426.814356
"48664","DNK","RUS",1992,3452.481909
"48665","DNK","SWE",1992,25631.77175
"48666","DNK","GBR",1992,277648.0585
"48667","ECU","HighSeas",1992,76166.30304
"48668","SLV","HighSeas",1992,1252.65005
"48669","GNQ","GNQ",1992,2511.19416
"48670","EST","FIN",1992,10736.43291
"48671","EST","GNB",1992,9122.060799
"48672","EST","RUS",1992,3548.123394
"48673","FRO","FIN",1992,49.694119
"48674","FRO","DEU",1992,2086.861828
"48675","FIN","EST",1992,6775.856906
"48676","FIN","LTU",1992,17.69256016
"48677","FIN","POL",1992,286.8906324
"48678","FRA","AGO",1992,224.9139597
"48679","FRA","BEL",1992,294.8991523
"48680","FRA","MYT",1992,397.9289545
"48681","FRA","DNK",1992,110.9609074
"48682","RUS","SEN",1987,34397.51577
"48683","RUS","ESH",1987,666572.2472
"48684","SHN","SHN",1987,216.7748606
"48685","STP","STP",1987,2797.9985
"48686","ESP","ALB",1987,4.625644734
"48687","ESP","CYP",1987,41.23527832
"48688","ESP","MOZ",1987,2926.417704
"48689","ESP","NOR",1987,931.9746828
"48690","ESP","GNB",1987,4252.403947
"48691","ESP","STP",1987,1351.267347
"48692","ESP","SYC",1987,5273.926141
"48693","ESP","ESP",1987,543237.3516
"48694","ESP","SDN",1987,353.3329236
"48695","ESP","TUN",1987,120.2700927
"48696","SWE","HighSeas",1987,9.18485585
"48697","SWE","EST",1987,776.844236
"48698","SWE","POL",1987,500.3104404
"48699","THA","THA",1987,108563.0775
"48700","TCA","TCA",1987,3288.794347
"48701","EGY","ALB",1987,1.195203808
"48702","EGY","GRC",1987,309.9421708
"48703","EGY","MCO",1987,0.063937968
"48704","EGY","SYR",1987,670.8441809
"48705","EGY","EGY",1987,23401.31065
"48706","GBR","FRO",1987,1320.492692
"48707","GBR","SJM",1987,3117.228908
"48708","TZA","HighSeas",1987,15060.96628
"48709","USA","HighSeas",1987,238686.0647
"48710","USA","VGB",1987,786.6991958
"48711","USA","TLS",1987,44.45859388
"48712","USA","GBR",1987,6.04240937
"48713","VIR","HighSeas",1987,767.4195561
"48714","VIR","VIR",1987,126.5787439
"48715","VEN","BLZ",1987,16956.16325
"48716","ALB","ALB",1988,8390.9992
"48717","ATG","ATG",1988,1487.9929
"48718","BHS","HighSeas",1988,111.796267
"48719","BRB","BRB",1988,1756.2481
"48720","BEL","NLD",1988,8881.41186
"48721","BEL","NOR",1988,1258.947836
"48722","ESP","GBR",1990,19864.08686
"48723","SWE","DNK",1990,9656.777787
"48724","SWE","DEU",1990,1011.418438
"48725","SWE","IRL",1990,0.878701011
"48726","SWE","NOR",1990,9802.887366
"48727","SWE","SWE",1990,216371.2311
"48728","THA","IND",1990,101623.8039
"48729","THA","THA",1990,148114.6602
"48730","TCA","TCA",1990,3544.794701
"48731","UKR","AUS",1990,2939.91062
"48732","UKR","GEO",1990,3803.908494
"48733","UKR","SDN",1990,576.5191495
"48734","UKR","USA",1990,23.46290735
"48735","RUS","HighSeas",1990,55673.27891
"48736","EGY","BIH",1990,0.124664927
"48737","EGY","HRV",1990,8.052902397
